4,-,-,-5,345,32,A321,QH202
5,-,-,-5,270,56,A320,3U8448
6,-,-,-5,295,76,A321,CZ8474
11,-,-,-5,340,68,A320,BL540
13,-,-,-5,345,33,A321,VJ360
14,-,-,-5,345,102,A321,VJ370
15,-,-,-5,350,75,A321,VJ270
16,-,-,-5,355,57,AT72,0V8003
17,-,-,-5,355,3,AT72,0V8061
18,-,-,-5,355,67,A320,VJ302
19,-,-,-5,360,100,A321,VN208
20,-,-,-5,360,86,A321,VJ176
21,-,-,-5,360,34,A321,VN110
23,-,-,-5,360,36,A320,BL303
24,-,-,-5,360,1,A321,VN1180
26,-,-,-5,365,15,A350,VN302
29,-,-,-5,375,65,A320,VJ212
32,-,-,-5,390,4,B787,VN212
83,-,-,-5,530,9,A320,QH1970
8,B738,CA903,40,310,66,B738,CA904
34,A320,BL395,255,390,7,A320,BL370
7,A320,3U8448,270,300,61,A320,HX539
10,A321,CZ8474,295,335,56,A321,VJ656
9,A320,HX539,300,330,76,A320,BL664
47,B738,CA903,310,420,56,B788,NH834
65,B787,JL79,315,480,13,B787,JL750
22,A320,BL664,330,360,56,A320,VJ321
25,A321,VJ656,335,365,76,A321,VJ242
36,A321,VN9723,335,395,43,A321,VN7827
27,A320,BL540,340,375,68,A320,VJ622
66,A320,CZ6041,340,480,63,A320,CZ368
28,A321,QH202,345,375,32,A321,VN1370
31,A321,VJ360,345,380,33,A321,VN1262
33,A321,VJ370,345,390,102,A321,BL746
35,A321,VJ270,350,390,75,A321,VJ206
43,AT72,0V8003,355,420,57,AT72,0V8053
44,AT72,0V8061,355,420,3,A320,BL666
49,A320,VJ302,355,425,67,A320,QH1540
37,A320,VJ321,360,400,56,A320,BL564
46,A321,VN208,360,420,100,A321,VJ230
48,A321,VJ176,360,425,86,A321,VN1392
54,A320,BL303,360,445,36,A320,VJ886
137,A320,VJ683,360,670,64,A320,VJ616
40,A321,VJ242,365,415,76,A321,VJ384
55,A350,VN302,365,445,15,A350,VN522
145,A321,VJ687,365,685,41,A321,VJ698
38,A321,VN1370,375,405,32,A321,VN1340
39,A320,VJ622,375,410,68,A320,BL340
41,A321,VN1262,380,420,33,A321,VN216
42,A321,BL746,390,420,102,A321,VN1380
45,A321,VJ206,390,420,75,A321,VN1400
57,B787,VN212,390,450,4,A350,VN218
81,A320,BL395,390,525,61,A320,BL458
50,A320,BL564,400,430,56,A320,BL111
53,A321,VN1340,405,445,32,A321,VN7346
52,A320,BL340,410,440,68,A320,BL748
56,A321,VJ384,415,450,76,A321,VJ174
58,A321,VN216,420,450,33,A321,VN7815
59,AT72,0V8053,420,450,57,A320,BL442
67,B788,NH834,420,480,9,B738,MF8006
91,A321,VN1400,420,540,75,A321,VN404
92,A321,VJ230,420,540,100,A321,VJ809
75,A320,QH1540,425,510,67,AT72,K6839
93,A321,VN1392,425,540,86,A321,VJ811
60,A320,BL111,430,475,56,A320,BL668
64,A320,BL748,440,480,68,A320,QH1122
61,A321,VN7346,445,475,32,A321,VN1414
62,A350,VN522,445,480,15,B787,VN220
63,A321,VJ174,450,480,76,A321,VN112
69,A321,VN7815,450,485,33,A321,VN7262
73,A320,BL442,450,510,57,AT72,0V8055
257,A350,VN218,450,1050,4,A350,VN262
68,A321,VJ633,455,485,102,A321,VJ646
98,A321,VJ123,460,565,34,A321,VJ184
74,AT72,K6812,470,510,3,AT72,K6819
70,A320,BL668,475,505,56,A320,VJ844
71,A321,VN1414,475,510,32,A321,VN224
96,B788,QR972,475,555,8,B788,QR973
203,A320,QH201,475,895,53,A320,QH204
72,A320,QH1122,480,510,68,A320,VJ274
76,B738,MF8006,480,510,9,B772,KE686
77,A321,VN112,480,515,76,A321,VJ801
82,A320,CZ6041,480,525,63,A320,VJ858
88,B787,VN220,480,540,15,B787,VN226
78,A320,AK520,485,515,36,A320,AK521
79,A321,VN7262,485,520,33,A321,VN601
85,A321,VJ633,485,535,102,A321,VN651
80,A320,VJ143,490,525,65,A320,VJ132
95,A320,BL747,490,550,60,A320,BL740
86,A320,3K555,495,535,55,A320,3K556
87,A320,TR304,495,535,59,A320,TR305
84,A320,AK1490,500,530,58,A320,AK1491
90,A320,VJ844,505,540,56,AT72,0V8057
89,A321,VN224,510,540,32,A321,VN116
101,A320,VJ274,510,570,68,AT72,0V8059
102,AT72,0V8055,510,570,57,A320,VJ825
104,A321,PR591,510,570,1,A321,PR592
105,A320,VJ320,510,575,62,A320,VJ339
108,AT72,K6839,510,590,67,A320,BL758
94,A321,VJ801,515,545,9,A321,VN1344
111,A320,AK520,515,595,76,A320,BL502
97,A321,VN601,520,560,36,A321,VN1823
122,A320,VJ143,525,610,33,A320,VJ276
187,A321,VJ637,530,830,65,A321,VJ620
103,A321,VN651,535,570,52,A321,VN943
192,A321,VJ657,535,845,102,A321,VJ632
99,A321,VN116,540,570,72,A321,VJ126
100,AT72,0V8057,540,570,32,A320,BL752
112,B787,VN226,540,600,56,B787,VN228
119,A321,VJ809,540,605,15,A321,VN502
121,A321,VJ811,540,610,100,A321,VJ323
109,A321,VN1344,545,590,86,A321,VN631
110,B738,DD3210,545,590,76,B738,DD3211
130,A321,QH215,550,640,7,A321,QH218
133,A350,VN217,550,660,43,A350,VN232
107,A320,FD656,555,585,16,A320,FD657
150,B788,QR972,555,690,3,E135,** N650AP
115,A321,VN1823,560,600,33,A321,VN1825
147,A321,VJ123,565,685,34,A321,VJ891
106,A321,VN581,570,585,75,A321,VN582
113,A320,BL752,570,600,56,A320,VJ122
114,A321,VJ126,570,600,32,A321,VN120
116,A321,VN943,570,600,102,A321,VN7380
117,AT72,0V8059,570,600,68,A320,VJ386
118,A320,VJ825,570,600,57,AT72,0V8063
199,A320,VJ627,575,865,61,A320,VJ1622
124,A321,VN581,585,625,75,A321,VJ852
229,B773,BR395,585,955,12,B773,BR396
123,A321,VN631,590,620,76,A321,VJ378
161,A320,BL758,590,730,67,AT72,K6817
125,A321,VN120,600,630,32,A321,VN230
126,A321,VN1825,600,630,33,A321,VN1184
127,A320,VJ122,600,635,56,A320,BL512
128,A321,VN7380,600,635,102,A321,VN1264
136,B738,MH750,600,660,14,B738,MH751
148,B787,VN228,600,690,15,B787,VN234
151,A320,VJ386,600,710,68,A320,BL424
157,AT72,0V8063,600,720,57,A320,BL133
162,A321,VJ865,600,740,31,A321,VJ860
129,A321,VN502,605,635,100,A321,VN594
141,B773,CX767,615,675,13,B773,CX766
131,A321,VJ378,620,650,76,A321,VN1426
144,B738,AE1857,620,680,7,B738,AE1858
140,A321,VJ852,625,675,75,A321,VJ803
243,A321,VN571,625,1010,2,A321,VN570
135,A321,VN230,630,660,32,A321,VN1460
138,A321,VN1184,630,670,33,A321,VN1372
139,A321,VN1264,635,675,102,A321,VN1274
143,A321,VN594,635,680,100,A321,VN7378
146,A320,BL512,635,685,56,AT72,0V8067
134,A321,VN107,645,660,86,A321,VN122
142,A321,VN1426,650,680,76,A321,VN114
149,A321,VN1460,660,690,32,A321,VN605
152,A321,CZ3069,660,715,1,A321,CZ3070
176,A321,VN107,660,780,86,A321,VN126
160,A350,OZ731,665,725,17,A350,OZ732
156,A321,VN1372,670,720,33,A321,VJ684
159,A321,VN1274,675,725,102,A321,VN7108
171,A321,VJ803,675,770,75,A321,VN1346
154,A321,VN114,680,720,76,A321,VN124
158,AT72,QV515,680,720,3,AT72,QV516
173,A321,VN7378,680,775,100,A321,VJ694
155,AT72,0V8067,685,720,56,A320,QH1172
177,A321,VJ891,685,780,34,A321,VJ306
210,A321,VJ639,685,900,77,A321,VJ634
153,A321,VN605,690,720,32,A321,VN236
191,B787,VN234,690,840,15,A350,VN242
172,B777,BR391,700,770,8,B777,BR392
163,A320,BL424,710,745,68,AT72,0V8073
165,A320,QH1172,720,755,56,A320,BL764
166,A321,VN236,720,755,32,A321,VN7392
167,A321,VN124,720,760,76,A321,VJ220
185,AT72,QV515,720,810,3,A320,AK1503
170,A321,VN7108,725,770,102,A321,BL313
168,A320,AK528,730,760,36,A320,AK529
182,AT72,0V8073,745,805,68,A320,VJ252
178,A321,VN7392,755,790,32,A321,VN7396
179,A320,BL764,755,790,56,A320,BL131
180,A321,VJ220,760,800,76,A321,VN1286
189,B772,KE681,760,835,9,B772,KE682
214,A320,AK528,760,915,36,A320,VJ374
169,A321,VN1824,765,770,33,A321,VN1815
184,A321,VJ322,765,810,1,A321,VJ331
181,A321,VN1824,770,800,33,A321,VN9870
186,A321,BL313,770,815,102,A321,VN9476
183,A320,AK526,775,805,57,A320,AK527
238,A321,VJ306,780,980,34,A321,VN813
188,A320,BL131,790,830,56,A320,VJ813
190,A321,VN7396,790,840,32,A321,VJ146
196,A321,CZ8465,790,850,43,A321,CZ8466
223,A320,K6808,790,930,65,A320,K6825
194,A321,VN1286,800,850,76,A321,VN1186
195,A321,VN9870,800,850,33,A321,VN655
193,A320,VJ252,805,850,68,A320,BL434
197,A320,BI381,805,855,67,A320,BI382
208,A320,AK1503,810,900,3,A320,BL772
200,A321,VN9476,815,865,102,A321,VN128
198,A320,VJ813,830,860,56,AT72,0V8079
212,A321,VJ659,830,905,75,A321,VJ626
222,B772,KE681,835,930,9,A100,** VPCGM
201,A350,VN242,840,870,15,B787,VN246
202,A321,VJ146,840,880,32,A321,VJ876
205,A320,BL434,850,895,68,A320,VN1396
211,A321,VN1186,850,900,76,A321,VN130
218,A321,VN655,850,925,33,A321,VJ2552
207,A320,TR306,855,895,57,A320,TR307
213,A320,BI381,855,905,67,A320,VJ224
204,AT72,0V8079,860,895,56,A320,VJ327
209,B787,VN246,870,900,15,A350,VN248
226,A321,CZ373,870,940,100,A321,CZ374
215,A321,VJ876,880,915,32,A321,VN675
245,A320,VJ277,880,1020,66,A320,VJ280
224,A320,3K557,890,930,63,A320,3K558
216,A320,VJ327,895,925,56,AT72,0V8085
217,A320,VN1396,895,925,68,A320,BL350
221,A320,TR306,895,930,57,A320,BL680
328,A321,VJ863,895,1340,41,A321,VJ864
219,A350,VN248,900,930,15,A350,VN252
220,A321,VN130,900,930,76,A321,VN132
234,A321,VJ659,905,960,75,A321,VN657
256,A320,VJ224,905,1045,67,AT72,K6821
227,A321,VN675,915,945,32,A321,VJ260
233,A321,VN921,915,960,86,A321,VN920
244,A321,VN237,915,1020,1,A321,VN258
272,A320,VJ374,915,1095,36,A320,BL325
228,A320,FD654,920,950,61,A320,FD655
232,A321,VJ2552,925,960,33,A321,VJ606
239,B738,OD561,925,980,7,B738,OD562
247,AT72,0V8085,925,1020,56,A320,BL516
252,A320,BL350,925,1035,68,A320,VJ805
230,A350,VN252,930,960,15,A350,VN256
231,A321,VN132,930,960,76,A321,VN134
267,A100,** VPCGM,930,1080,9,B777,** BBC5101
277,A320,K6808,930,1110,65,AT72,K6813
225,A321,VN1814,935,935,102,A321,VN1827
235,A321,VN1814,935,970,102,A321,VN1352
237,A321,CZ373,940,980,100,A321,VJ308
242,B738,MH758,940,1000,16,B738,MH759
236,A321,VJ260,945,980,32,A321,BL452
240,A320,AK522,950,980,3,A320,AK523
241,A321,VN134,960,990,76,A321,BL323
249,A321,VJ606,960,1025,33,A321,VN598
250,A350,VN256,960,1030,15,B787,VN607
255,A321,VN657,960,1045,75,A321,VN1382
251,A321,VN1352,970,1035,102,A321,VN1374
258,A321,QH219,970,1065,43,A321,QH206
246,A321,BL452,980,1020,32,A321,VN136
254,A320,AK522,980,1045,3,A320,VJ116
315,A350,VN780,980,1265,14,A350,VN781
248,A321,BL323,990,1020,76,A321,VN7180
253,A320,TR302,1000,1040,57,A320,TR303
259,A321,VN583,1010,1065,100,A321,VN580
261,A320,BL516,1020,1070,56,A320,BL574
263,B787,VN245,1020,1080,13,B787,VN266
264,A321,VN136,1020,1080,32,A321,VN1833
265,A321,VN7180,1020,1080,76,A321,VN138
266,A321,VN598,1025,1080,33,A321,VN1192
280,B787,VN607,1030,1140,15,A350,VN272
262,A320,VJ805,1035,1075,68,A320,VJ396
271,A321,VN1374,1035,1090,102,A321,VN1378
268,A320,TR302,1040,1085,57,A320,VJ156
269,A320,VJ116,1045,1085,3,A320,QH1154
270,AT72,K6821,1045,1090,67,A320,VJ382
307,A321,VN1382,1045,1225,75,A321,VN7132
308,A320,BL773,1060,1230,61,A320,BL790
317,A320,VJ279,1060,1285,63,A320,VJ286
274,A320,BL574,1070,1100,56,A320,BL684
275,A320,VJ396,1075,1110,68,A320,VJ248
287,B773,CX799,1075,1145,8,B773,CX764
276,A321,VN1833,1080,1110,32,A321,VN1268
278,A321,VN138,1080,1115,76,A321,BL778
283,A321,VN1192,1080,1140,33,A321,VN9520
279,A320,VJ156,1085,1125,57,A320,BL554
288,A320,QH1154,1085,1150,3,A320,VN7833
284,A321,VN1378,1090,1140,102,A321,VN140
289,B732,MU2585,1090,1150,7,B732,MU2586
281,A320,BL684,1100,1140,56,A320,BL782
282,A321,VN1268,1110,1140,32,A321,VN1358
286,A320,VJ248,1110,1145,68,A320,VJ198
290,A321,BL778,1115,1155,76,A321,VJ362
295,B738,MH766,1125,1175,16,B738,MH767
296,A320,BL554,1125,1180,57,A320,BL327
292,A320,BL782,1140,1170,56,A320,BL594
299,A350,VN272,1140,1200,15,A330,VN276
301,A321,VN1358,1140,1200,32,A321,VJ690
304,A321,VN9520,1140,1210,33,A321,VJ356
306,A321,VN140,1140,1225,102,A321,VN7124
293,A320,VJ198,1145,1175,68,A320,VJ668
305,B788,TG556,1145,1210,9,B788,TG557
298,A320,VN7833,1150,1190,3,A320,BL692
302,A321,VJ362,1155,1200,76,A321,VN142
300,A320,BL594,1170,1200,56,A320,VJ168
309,A321,VJ690,1200,1230,32,A321,VN280
310,B738,DD3218,1200,1245,7,B738,DD3219
311,A320,QH203,1200,1255,67,A320,QH208
312,A330,VN276,1200,1260,15,B787,VN284
314,A320,VJ168,1200,1265,56,A320,VJ316
318,A321,VN142,1200,1290,76,A321,VN286
313,A321,VN280,1230,1265,32,A321,VN7120
316,A320,AK524,1240,1270,68,A320,AK525
320,B787,VN284,1260,1295,15,A350,VN11
322,A320,3K551,1260,1300,3,A320,3K552
319,A320,VJ316,1265,1295,56,A320,BL794
321,A320,FD658,1265,1295,57,A320,FD659
327,A321,VN7120,1265,1335,32,A321,VJ1620
330,B788,JQ61,1265,1355,13,B788,JQ64
323,A320,AK524,1270,1315,68,A320,VJ284
329,B763,NH831,1270,1350,9,B763,NH832
326,A320,BL794,1295,1335,61,A320,BL792
331,B737,TW121,1295,1355,8,B737,TW122
335,A320,FD658,1295,1385,56,A320,BL682
333,A320,VJ284,1315,1370,65,A320,VJ678
334,A320,QH223,1320,1380,57,A320,QH224
332,A320,BL792,1335,1365,61,A320,BL154
