14,-,-,-5,270,3,A320,3U8448
15,-,-,-5,295,37,A321,CZ8474
20,-,-,-5,345,33,A321,QH202
21,-,-,-5,345,101,A321,VJ360
22,-,-,-5,345,36,A320,VJ370
23,-,-,-5,355,61,AT72,0V8003
24,-,-,-5,355,56,AT72,0V8051
25,-,-,-5,355,66,AT72,0V8061
26,-,-,-5,355,68,A320,VJ302
28,-,-,-5,360,76,A321,VJ176
30,-,-,-5,360,38,A321,VN110
31,-,-,-5,360,59,A320,VJ321
32,-,-,-5,360,41,A321,BL303
33,-,-,-5,360,42,A321,VN1180
34,-,-,-5,365,64,A320,VJ242
35,-,-,-5,365,17,A350,VN302
39,-,-,-5,375,55,A320,VJ212
41,-,-,-5,380,67,A320,BL440
42,-,-,-5,380,65,A320,BL500
43,-,-,-5,385,103,A321,VN1262
59,-,-,-5,420,15,B788,NH834
17,B738,CA903,40,310,14,B738,CA904
16,A320,3U8448,270,300,3,A320,HX539
18,A321,CZ8474,295,330,37,A321,VN7206
19,A320,HX539,300,330,3,A320,BL664
76,B787,JL79,315,480,12,B787,JL750
345,A320,BL155,320,1365,104,A320,BL154
27,A321,VN7206,330,360,37,A321,VN208
29,A320,BL664,330,360,3,A320,BL742
342,A321,VJ975,335,1340,77,A321,VJ864
77,A320,CZ6041,340,480,63,A320,CZ368
36,A320,VJ370,345,375,36,A320,VJ622
37,A321,QH202,345,375,33,A321,VN1821
38,A321,VJ360,345,375,101,A321,VN1370
50,A321,VN9521,345,405,34,A321,VN1340
108,A321,VN9871,345,550,81,A321,VN1344
49,AT72,0V8003,355,400,61,A320,BL564
55,AT72,0V8051,355,420,56,AT72,0V8053
62,AT72,0V8061,355,425,66,A320,QH1540
65,A320,VJ302,355,440,68,A320,BL748
44,A321,VN208,360,390,37,A321,VN212
45,A321,VJ176,360,390,76,A321,VJ975
46,A321,VN110,360,390,38,A321,VJ206
47,A321,BL303,360,395,41,A321,VN7827
48,A320,BL742,360,395,3,A320,QH1152
58,A321,VN1180,360,420,42,A321,BL542
154,A321,VJ687,360,685,80,A321,VJ698
158,A321,VJ613,365,690,84,A321,VJ696
51,A320,VJ622,375,415,36,A320,BL342
52,A321,VN1821,375,415,33,A321,VJ384
54,A321,VN1370,375,420,101,A321,VN1380
218,A320,BL395,375,900,58,A320,BL382
67,A321,VN1262,385,445,103,A321,VN522
53,A321,VN212,390,420,37,A321,VN216
56,A321,VJ975,390,420,76,A321,VN1400
57,A321,VJ206,390,420,38,A321,VJ230
60,A321,VN7827,395,425,41,A321,VJ124
61,A320,QH1152,395,425,3,A320,VN1392
90,B772,AF258,395,515,13,B772,AF253
63,A320,BL564,400,430,61,A320,BL111
107,A321,VN9521,405,540,34,A321,VJ811
66,A321,VJ384,415,445,33,A321,VJ886
71,A320,BL342,415,465,36,A320,BL305
68,A321,VN216,420,450,37,A321,VN218
69,A321,VN1380,420,450,101,A321,VN7815
75,A321,VN1400,420,480,76,A321,QH1122
78,B788,NH834,420,480,15,B738,MF8006
80,A321,VJ230,420,490,38,A321,VN7286
87,AT72,0V8053,420,510,56,AT72,K6839
96,A321,BL542,420,525,42,A321,VJ858
70,A320,VN1392,425,460,3,A320,VJ304
93,A321,VJ124,425,520,41,A321,VN601
79,A320,BL111,430,485,61,A320,VJ893
141,A320,VJ679,430,645,57,A320,VJ646
72,A321,VJ886,445,475,33,A321,VN1414
81,A320,VJ285,445,490,59,A320,VJ274
105,A321,VN522,445,540,103,A321,VN404
73,A321,VN218,450,480,37,A321,VN220
74,A321,VN7815,450,480,101,A321,VN112
174,A321,VJ633,455,750,43,A321,VJ660
82,A320,VJ304,460,500,3,AT72,K6809
266,A320,VJ123,460,1045,91,A320,VJ116
85,A320,BL305,465,510,36,AT72,0V8055
170,AT72,K6812,470,730,62,AT72,K6817
84,A321,VN1414,475,510,33,A321,VN114
111,B788,QR972,475,555,22,B788,QR973
212,A320,QH201,475,895,60,A320,QH204
83,A321,VN220,480,510,37,A321,VN224
86,A321,VN112,480,510,101,A321,VJ310
88,B738,MF8006,480,510,15,B772,KE686
89,A321,QH1122,480,515,76,A321,VJ801
91,A320,AK520,485,515,66,A320,AK521
95,A320,VJ893,485,525,61,A320,BL458
178,A321,VN1341,485,760,72,A321,VN1346
92,A321,VN7286,490,520,38,A321,VJ844
94,A320,VJ143,490,525,68,A320,VJ132
121,A320,BL747,490,595,65,A320,BL758
99,A320,3K555,495,535,55,A320,3K556
100,A320,TR304,495,535,67,A320,TR305
97,AT72,K6809,500,530,3,A320,QH1970
98,A320,AK1490,500,530,64,A320,AK1491
184,A321,VJ657,505,780,85,A321,VJ638
101,A321,VN224,510,540,37,A321,VJ166
102,A321,VN114,510,540,33,A321,VN226
103,A321,VJ310,510,540,101,A321,VN116
104,AT72,0V8055,510,540,36,AT72,0V8057
106,AT72,K6839,510,540,56,A320,VJ809
115,A321,PR591,510,570,88,A321,PR592
109,A321,VJ801,515,550,76,A321,VN1823
112,A321,VJ844,520,565,38,A321,VN651
128,A321,VN601,520,605,41,A321,VN502
117,A320,BL458,525,585,61,A320,VJ825
130,A321,VJ858,525,610,42,A321,VJ323
114,A320,QH1970,530,570,3,AT72,0V8059
113,A321,VJ166,540,570,37,A321,BL752
116,AT72,0V8057,540,575,36,A320,VJ339
119,A320,VJ809,540,590,56,A320,BL580
122,A321,VN226,540,595,33,A321,VN943
123,A321,VN116,540,595,101,A321,VN631
133,A321,VN404,540,620,103,A321,VJ378
120,B738,DD3210,545,590,14,B738,DD3211
129,B772,TG550,545,605,12,B772,TG551
125,A321,VN1823,550,600,76,A321,VN120
140,A321,QH215,550,640,93,A321,QH218
118,A320,FD656,555,585,66,A320,FD657
127,A321,VN651,565,600,38,A321,VJ386
124,A321,BL752,570,600,37,A321,VN228
126,AT72,0V8059,570,600,3,AT72,0V8063
272,A321,VN581,570,1065,1,A321,VN580
131,A320,VJ339,575,610,36,A320,VJ276
132,A320,BL751,575,615,68,A320,BL760
139,A321,VN599,575,635,34,A321,VN594
156,A320,VJ825,585,690,61,A320,VJ138
160,A320,BL580,590,705,56,A320,BL313
134,A321,VN943,595,625,33,A321,VJ852
136,A321,VN631,595,630,101,A321,VN1184
135,A321,VN228,600,630,37,A321,VN230
137,AT72,0V8063,600,635,3,A320,BL672
138,A321,VN120,600,635,76,A321,VN1264
146,B738,MH750,600,660,27,B738,MH751
149,A321,VJ386,600,670,38,A321,VN1372
150,A321,VN502,605,675,41,A321,VJ803
143,B787,VN223,610,660,13,B787,VN232
155,A320,VJ276,610,685,36,AT72,0V8067
151,B773,CX767,615,675,11,B773,CX766
153,B738,AE1857,620,680,14,B738,AE1858
145,A321,VJ852,625,660,33,A321,VN7380
248,A321,VN571,625,985,53,A321,VN570
144,A321,VN230,630,660,37,A321,VN122
147,A321,VN1184,630,665,101,A321,VN1274
148,A321,VN1264,635,670,76,A321,VN1460
152,A320,BL672,635,680,3,A320,VN7378
188,A320,VJ241,635,805,66,A320,VJ252
157,A321,VN7380,660,690,33,A321,VN234
159,A321,VN122,660,690,37,A321,VN605
162,A321,CZ3069,660,715,42,A321,CZ3070
165,A321,VN1274,665,720,101,A321,QH1172
169,A350,OZ731,665,725,9,A350,OZ732
168,A321,VN1372,670,725,38,A321,VN1815
171,A321,VJ803,675,735,41,A321,VN7216
161,A320,VN7378,680,710,3,A320,BL424
166,AT72,0V8067,685,720,36,A320,BL133
195,A320,VJ627,685,830,68,A320,VJ620
163,A321,VN605,690,720,37,A321,VN236
164,A321,VN234,690,720,33,A321,VN7392
203,A321,VJ621,695,845,81,A321,VJ1624
181,B773,BR391,700,770,15,B773,BR392
172,A320,BL424,710,745,3,AT72,0V8073
173,A321,CZ3069,715,745,42,A321,VJ325
167,A321,VN119,720,725,76,A321,VN124
176,A320,BL133,720,755,36,A320,BL764
177,A321,VN236,720,755,37,A321,VN1426
179,A321,VN7392,720,760,33,A321,VJ220
183,A321,QH1172,720,780,101,A321,VN238
185,A321,VN119,725,780,76,A321,VN1286
206,A321,VN1815,725,850,38,A321,VN655
209,A321,VJ635,725,865,88,A321,VJ656
249,A321,VN1345,725,990,93,A321,VN1352
180,A320,AK528,730,760,61,A320,AK529
186,AT72,0V8073,745,790,3,A320,BL131
193,A321,VN121,750,825,103,A321,VN126
189,A320,BL764,755,805,36,A320,AK527
190,A321,VN1426,755,810,37,A321,VJ331
192,A321,VJ220,760,815,33,A321,VN1825
198,B772,KE681,760,835,22,B772,KE682
200,B787,VN229,760,840,17,B787,VN242
191,A320,AK1502,780,810,56,A320,AK1503
194,A321,VN238,780,825,101,A321,VN7833
197,A321,VN1286,780,835,76,A321,VJ876
199,A320,3U8913,780,835,59,A320,3U8914
283,A321,VJ651,780,1085,80,A321,VJ652
196,A320,BL131,790,830,3,A320,VJ813
207,A321,CZ8465,790,850,41,A321,CZ8466
204,A320,AK527,805,850,36,A320,BL434
223,A320,VJ241,805,915,66,A320,VJ374
201,A321,VJ331,810,840,37,A321,VJ146
202,A321,VN123,810,840,34,A321,VN128
221,A320,AK1502,810,905,56,A320,VJ224
205,A321,VN1825,815,850,33,A321,VN1186
208,A320,VJ813,830,860,3,AT72,0V8079
224,A321,VJ876,835,920,76,A321,BL321
210,B787,VN229,840,870,17,A350,VN246
211,A321,VJ146,840,880,37,A321,VJ608
216,A320,BL434,850,900,36,A320,BL772
220,A321,VN1186,850,900,33,A321,VN1396
234,A321,VN655,850,945,38,A321,VJ260
215,A320,TR306,855,895,61,A320,TR307
213,AT72,0V8079,860,895,3,A320,VJ327
217,A350,VN246,870,900,17,A350,VN248
219,A321,VN125,870,900,101,A321,VN130
228,A321,PR597,870,930,42,A321,PR598
232,A321,CZ373,870,940,103,A321,CZ374
222,A321,VJ608,880,915,37,A321,VN132
229,A320,3K557,890,930,68,A320,3K558
225,A320,VJ327,895,925,3,AT72,0V8085
226,A320,TR306,895,925,61,A320,BL350
227,A321,VN1396,900,930,33,A321,VN252
230,A321,VN125,900,935,101,A321,VN675
231,A320,BL772,900,940,36,A320,BL380
244,A350,VN248,900,960,17,A350,VN657
306,A321,VJ645,900,1175,88,A321,VJ668
