18,-,-,-5,300,17,A350,VN226
19,-,-,-5,310,103,A321,BL752
22,-,-,-5,335,38,A321,VN230
26,-,-,-5,345,2,A321,VN234
30,-,-,-5,355,37,A321,VN238
31,-,-,-5,355,1,A321,VN242
32,-,-,-5,360,40,A321,VJ146
35,-,-,-5,360,6,A350,VN248
36,-,-,-5,360,43,A321,VN252
40,-,-,-5,365,3,A320,VJ116
44,-,-,-5,375,56,A320,BL778
47,-,-,-5,380,61,A320,VJ198
67,-,-,-5,440,68,A320,VJ370
68,-,-,-5,445,64,A320,VJ270
69,-,-,-5,445,57,AT72,0V8003
99,-,-,-5,535,102,A321,VN7815
104,-,-,-5,540,51,A321,QH1122
106,-,-,-5,540,32,A321,VN114
295,-,-,-5,1140,19,B773,CX772
296,-,-,-5,1145,20,B788,NH834
301,-,-,-5,1165,18,B772,KE686
16,A321,CZ367,-1,295,79,A321,VN224
11,A320,5J751,25,-1,59,A320,5J752
12,B738,CZ8317,40,-1,27,B738,CZ8318
285,A321,VJ 861. 862.,40,1100,33,A321,-
294,B738,CA903,40,1140,9,B738,CA904
284,A321,VN573,50,1095,91,A321,VN572
13,B738,7C4703,60,-1,27,B738,7C4704
14,A320,MU281,95,-1,59,A320,MU282
15,A320,OQ2395,100,-1,59,A320,OQ2396
173,A320,BL395,255,725,65,A320,BL380
33,A350,VN226,300,360,17,A350,VN246
24,A321,BL752,310,345,103,A321,VJ138
28,A320,BL747,320,355,59,A320,BL764
51,A321,VN230,335,395,38,A321,BL782
297,A320,CZ6041,340,1155,67,A320,CZ368
42,A321,VJ138,345,375,103,A321,QH206
52,A321,VN234,345,395,2,A321,VJ178
53,A321,VN238,355,400,37,A321,VN280
57,A321,VN242,355,420,1,A321,VN286
59,A321,VJ146,360,420,40,A321,VN7216
95,A321,VN252,360,525,43,A321,VJ230
238,A350,VN246,360,960,17,A350,VN302
241,A350,VN248,360,960,6,A350,VN522
63,A320,VJ116,365,420,3,A320,QH224
180,A320,BL399,365,760,36,A320,BL378
78,A321,VJ667,370,480,81,A321,VJ622
55,A321,QH206,375,410,103,A321,VN284
64,A320,BL778,375,425,56,A320,BL664
65,A320,VJ198,380,430,61,A320,BL540
130,A321,VJ683,380,610,31,A321,VJ612
66,A321,BL782,395,435,38,A321,VJ360
76,A321,VJ178,395,480,2,A321,VN1180
79,A321,VN280,400,480,37,A321,VN1821
74,A321,VN284,410,480,103,A321,VJ321
128,A320,VJ647,415,605,63,A320,VJ646
70,A320,QH223,420,450,59,AT72,0V8051
71,A320,QH224,420,450,3,AT72,0V8061
73,A321,VJ187,420,475,79,A321,VN110
80,A321,VN286,420,480,1,A321,VN1370
83,A321,VN7216,420,490,40,A321,VN1262
72,A320,BL664,425,475,56,A320,VJ302
82,A320,BL540,430,485,61,A320,BL442
131,A320,VJ679,430,610,60,A320,VJ1622
75,A321,VJ360,435,480,38,A321,BL303
84,A320,VJ370,440,500,68,A320,BL500
100,A320,VJ270,445,535,64,A320,BL668
108,AT72,0V8003,445,550,57,A320,BL458
77,AT72,0V8051,450,480,59,A320,VJ242
81,AT72,0V8061,450,485,3,A320,VJ212
155,A321,VJ633,455,675,41,A321,VJ620
317,AT72,K6812,470,1245,85,AT72,K6817
34,A320,QH201,475,360,59,A320,QH204
85,A321,VN110,475,510,79,A321,VJ206
88,A320,VJ302,475,510,56,A320,BL564
86,A321,VJ321,480,510,103,A321,VN7827
87,A320,VJ242,480,510,59,A320,QH1152
89,A321,BL303,480,510,38,A321,VN1340
90,A321,VN1180,480,515,2,A321,VJ304
