15,-,-,-5,320,33,A321,VN234
16,-,-,-5,330,37,A321,VN236
19,-,-,-5,345,2,A321,VN242
20,-,-,-5,345,34,A321,VJ146
21,-,-,-5,345,8,A350,VN246
24,-,-,-5,355,9,A320,BL772
25,-,-,-5,355,63,A350,VN252
28,-,-,-5,360,7,A320,BL776
29,-,-,-5,360,61,A350,VN258
30,-,-,-5,360,11,A320,VJ116
31,-,-,-5,360,68,A350,VN262
37,-,-,-5,375,4,A320,VJ198
60,-,-,-5,445,66,A320,VJ370
61,-,-,-5,445,64,AT72,0V8003
64,-,-,-5,450,36,A320,VJ302
77,-,-,-5,500,60,A321,VJ206
88,-,-,-5,525,52,A321,VN7262
92,-,-,-5,535,101,A321,VN112
103,-,-,-5,555,88,AT72,0V8059
279,-,-,-5,1120,65,B738,MF8006
23,B738,7C4703,-1,355,22,A350,VN248
3,A320,5J751,25,-1,19,A320,5J752
4,B738,CZ8317,40,-1,56,B738,CZ8318
274,B738,CA903,40,1095,16,B738,CA904
267,A321,VN573,50,1080,14,A321,VN572
6,B738,7C4703,60,-1,82,B738,7C4704
8,A320,MU281,95,-1,16,A320,MU282
86,A321,VN9721,290,520,56,A321,VN1340
100,A321,VN9713,300,545,92,A321,VN1344
18,A321,VN223,310,340,43,A321,VN238
26,A321,VN234,320,360,74,A321,VN7208
257,A320,BL155,320,1040,33,A320,BL154
34,A321,VN236,330,375,62,A321,VN7216
70,A321,VN9723,335,480,37,A321,VN1821
278,A320,CZ6041,340,1115,1,A320,CZ368
69,A321,VN242,345,475,3,A321,VJ242
76,A321,VJ146,345,485,2,A321,VN1262
220,A350,VN246,345,930,34,A350,VN302
45,A320,BL772,355,395,8,A320,BL792
43,A321,VN7208,360,390,63,A321,VN284
46,A320,BL776,360,395,9,A320,BL794
50,A320,VJ116,360,420,37,A320,VJ162
106,A321,VJ687,365,570,61,A321,VJ618
71,A321,VJ667,370,480,68,A321,VJ622
122,A321,VJ613,370,605,83,A321,VJ698
47,A321,VN7216,375,415,79,A321,VN286
58,A320,VJ198,375,440,78,A320,BL540
223,A350,VN247,375,940,33,A350,VN522
255,A350,VN10,375,1035,66,A350,VN11
48,A320,QH203,385,420,21,A320,BL796
59,A321,VJ167,390,440,56,A321,VJ360
65,A321,VN284,390,450,74,A321,VN110
56,A320,BL792,395,425,37,A320,BL664
57,A320,BL794,395,430,63,A320,BL564
68,A321,VN286,415,475,61,A321,VN1180
125,A321,VJ603,415,615,33,A321,VJ684
62,A320,QH223,420,450,32,AT72,0V8051
63,A320,VJ162,420,450,56,AT72,0V8061
66,A320,BL664,425,465,68,A320,VJ321
74,A320,BL564,430,480,63,A320,BL442
94,A321,VJ679,430,540,61,A321,VJ646
67,A321,VJ360,440,475,86,A321,BL303
93,A320,BL540,440,535,74,A320,QH1122
97,AT72,0V8003,445,540,66,A320,QH1970
72,A321,VN110,450,480,36,A321,VN1370
73,AT72,0V8051,450,480,37,A320,VJ212
75,AT72,0V8061,450,480,56,A320,BL502
99,A320,VJ302,450,540,68,AT72,0V8057
130,A321,VJ649,450,635,60,A321,VJ664
146,A321,VJ633,455,685,93,A321,VJ620
85,A320,VJ321,465,515,103,A320,QH1540
281,AT72,K6812,470,1125,63,AT72,K6819
22,A320,QH201,475,355,58,A320,QH204
78,A321,BL303,475,510,56,A321,VN7827
80,A321,VN1180,475,510,74,A321,VN1380
82,A321,VJ242,475,510,33,A321,VN1400
95,A320,VJ285,475,540,2,A320,VJ274
79,A321,VN1370,480,510,64,A321,VJ384
81,A320,VJ212,480,510,37,AT72,0V8053
83,A321,VN9723,480,510,56,A321,VJ230
87,A321,VJ667,480,520,1,A321,VN7815
89,A320,BL442,480,530,79,A320,BL305
90,A320,BL502,480,530,61,A320,BL668
84,A321,VN1262,485,515,68,A321,VN1392
284,A320,AK520,485,1140,34,A320,AK521
17,A320,BL747,490,330,55,A320,BL764
286,A320,3K555,495,1145,56,A320,3K556
287,A320,TR304,495,1145,59,A320,TR305
91,A321,VJ206,500,535,73,A321,VN1414
285,A320,AK1490,500,1140,52,A320,AK1491
96,AT72,0V8053,510,540,67,AT72,0V8055
98,A321,VN7827,510,540,56,A321,VN116
101,A321,VJ384,510,550,74,A321,VN1823
104,A320,VJ320,510,560,37,A320,VJ339
109,A321,VN1380,510,570,57,A321,VN1460
111,A321,VN1400,510,575,33,A321,VN7380
114,A321,VJ230,510,590,2,A321,VN1264
288,A321,PR591,510,1150,1,A321,PR592
102,A320,QH1540,515,550,84,A320,BL342
113,A321,VN1392,515,590,63,A321,VN1184
116,A321,VN7815,520,595,34,A321,VJ323
124,A321,VN9721,520,610,79,A321,BL313
108,A320,BL305,530,570,92,A320,VJ386
110,A320,BL668,530,575,61,A320,VJ276
117,A321,VN1414,535,595,68,A321,VN122
105,AT72,0V8055,540,570,52,A320,BL512
107,A321,VN116,540,570,56,A321,VN120
136,A321,VJ617,540,660,74,A321,VJ694
159,A320,VJ285,540,725,38,A320,VJ224
161,A320,QH1970,540,730,64,A320,VJ374
290,B738,DD3210,545,1165,36,B738,DD3211
13,A321,QH215,550,300,20,A321,QH218
112,A321,VN1823,550,585,74,A321,VJ378
115,A320,BL342,550,590,37,A320,BL424
289,A320,FD656,555,1155,63,A320,FD657
11,A321,VN7207,560,270,102,A321,VN228
151,A321,VJ657,565,715,74,A321,VJ1622
118,A321,VN120,570,600,88,A321,VN1274
119,A321,VN1460,570,600,74,A321,VN1372
120,A320,BL512,570,600,33,A320,BL432
123,A320,VJ386,570,605,56,AT72,0V8067
251,A321,VN581,570,1020,61,A321,VN580
121,A321,VN7380,575,605,87,A321,VN7378
134,A321,VN1341,575,645,2,A321,VN1346
152,A320,VJ627,575,720,101,A320,VJ660
158,A320,VJ276,575,720,66,A320,BL434
12,A321,VN219,580,295,68,A321,VN230
126,A321,VJ378,585,620,74,A321,VN124
127,A321,VN1184,590,625,37,A321,VN7392
131,A320,BL424,590,635,34,AT72,0V8073
141,A321,VN1264,590,675,63,A321,VJ604
143,A321,VJ323,595,675,1,A321,VJ331
145,A321,VN122,595,680,79,A321,VN1825
128,A320,BL432,600,630,52,A320,QH1172
133,A321,VN1372,600,640,56,A321,VN1426
256,A321,VJ865,600,1040,33,A321,VJ864
292,B738,MH750,600,1170,43,B738,MH751
132,AT72,0V8067,605,640,26,AT72,0V8063
138,A321,VN7378,605,660,61,A321,VN7128
14,A321,VN223,610,310,2,A321,VN232
135,A321,VN124,620,650,74,A321,VJ220
293,B738,AE1857,620,1175,37,B738,AE1858
139,A321,VN7392,625,665,15,A321,VJ306
248,A321,VN571,625,1020,34,A321,VN570
137,A321,VN1822,630,660,86,A321,VN126
142,A320,QH1172,630,675,74,A320,VJ252
149,AT72,0V8073,635,690,56,A320,BL678
140,A321,VN1426,640,670,63,A321,VN1286
154,AT72,0V8063,640,720,33,A320,VJ327
237,A321,VN1341,645,975,61,A321,VN594
