10,-,-,-5,270,66,A320,3U8448
11,-,-,-5,295,3,A320,CZ8474
14,-,-,-5,330,38,A321,VN7206
16,-,-,-5,345,34,A321,QH202
17,-,-,-5,345,71,A321,VJ360
19,-,-,-5,350,2,A321,VJ270
20,-,-,-5,355,59,AT72,0V8003
21,-,-,-5,355,62,AT72,0V8051
22,-,-,-5,355,58,AT72,0V8061
23,-,-,-5,355,67,A320,VJ302
25,-,-,-5,360,42,A321,BL740
26,-,-,-5,360,53,A321,VN110
28,-,-,-5,360,31,A321,BL303
29,-,-,-5,360,43,A321,VN1180
30,-,-,-5,365,61,A320,VJ242
34,-,-,-5,375,55,A320,VJ212
35,-,-,-5,380,57,A320,BL746
36,-,-,-5,380,64,A320,BL500
47,-,-,-5,420,8,A350,VN216
54,-,-,-5,420,18,B788,NH834
61,-,-,-5,445,14,A350,VN522
97,-,-,-5,540,104,A321,VN404
99,-,-,-5,540,87,A321,VJ811
13,B738,CA903,40,310,22,B738,CA904
12,A320,3U8448,270,300,66,A320,HX539
18,A320,CZ8474,295,345,3,A320,VJ370
15,A320,HX539,300,330,66,A320,BL662
70,B787,JL79,315,480,12,B787,JL750
346,A320,BL155,320,1365,56,A320,BL154
24,A321,VN7206,330,360,38,A321,VN208
27,A320,BL662,330,360,66,A320,VJ321
71,A320,CZ6041,340,480,68,A320,CZ368
31,A320,VJ370,345,375,3,A320,VJ622
32,A321,QH202,345,375,34,A321,VN1821
33,A321,VJ360,345,375,71,A321,VN1370
37,A321,VJ270,350,385,2,A321,VN1262
42,AT72,0V8003,355,400,59,A320,BL442
43,AT72,0V8051,355,400,62,A320,BL564
52,AT72,0V8061,355,420,58,A320,BL542
53,A320,VJ302,355,420,67,A320,BL666
38,A321,VN208,360,390,38,A321,VN212
39,A321,BL740,360,390,42,A321,VJ206
40,A321,VN110,360,395,53,A321,VN7827
41,A320,VJ321,360,395,66,A320,QH1152
51,A321,BL303,360,420,31,A321,VJ230
56,A321,VN1180,360,425,43,A321,VN1392
152,A321,VJ687,360,695,41,A321,VJ602
60,A320,VJ242,365,445,61,A320,VJ886
242,A321,VJ613,365,975,32,A321,VJ608
44,A321,VN1821,375,405,34,A321,VN1340
45,A321,VN1370,375,415,71,A321,VJ384
49,A320,VJ622,375,420,3,AT72,0V8053
48,A321,VN1262,385,420,2,A321,VN1380
46,A321,VN212,390,420,38,A321,QH210
50,A321,VJ206,390,420,42,A321,VN1400
55,A321,VN7827,395,425,53,A321,VJ124
57,A320,QH1152,395,425,66,A320,QH1540
58,A320,BL442,400,430,59,A320,BL111
59,A320,BL564,400,440,62,A320,BL748
63,A321,VN1340,405,455,34,A321,VJ306
66,A321,VJ384,415,475,71,A321,VN1414
62,A321,QH210,420,450,38,A321,VN218
67,A350,VN216,420,480,8,B787,VN220
69,AT72,0V8053,420,480,3,A320,VJ274
72,B788,NH834,420,480,18,B738,MF8006
80,A320,BL542,420,510,58,AT72,K6839
82,A321,VN1380,420,515,2,A321,VJ801
94,A321,VJ230,420,540,31,A321,VN7380
65,A320,QH1540,425,465,66,A320,BL305
85,A321,VJ124,425,520,53,A321,VN601
95,A321,VN1392,425,540,43,A321,VJ244
73,A320,BL111,430,485,59,A320,BL342
74,A320,BL748,440,485,62,A320,VJ893
68,A321,VN218,450,480,38,A321,VN112
75,A321,VJ306,455,495,34,A321,VJ844
84,A321,VJ633,455,520,42,A321,VJ628
338,A320,VJ123,460,1335,65,A320,VJ132
76,A320,BL305,465,500,66,AT72,K6809
78,A321,VN1414,475,510,71,A321,VN114
103,B788,QR972,475,555,20,B788,QR973
77,A321,VN112,480,510,38,A321,VN224
79,A320,VJ274,480,510,3,AT72,0V8055
81,B738,MF8006,480,510,18,B772,KE686
116,B787,VN220,480,600,8,B787,VN228
83,A320,AK520,485,515,67,A320,AK521
86,A320,BL342,485,525,59,A320,BL458
98,A320,VJ893,485,540,62,A320,VJ809
89,A321,VJ844,495,535,34,A321,VN651
90,A320,3K555,495,535,55,A320,3K556
91,A320,TR304,495,535,57,A320,TR305
87,AT72,K6809,500,530,66,A320,QH1970
88,A320,AK1490,500,530,61,A320,AK1491
92,A321,VN224,510,540,38,A321,VN226
93,A321,VN114,510,540,71,A321,VN116
96,AT72,0V8055,510,540,3,AT72,0V8057
109,A320,VJ320,510,575,64,A320,VJ339
100,A321,VJ801,515,545,2,A321,VN1344
123,A320,AK520,515,610,67,A320,BL512
101,A321,VJ633,520,550,42,A321,VN1823
111,A320,BL458,525,585,59,A320,VJ858
106,A320,QH1970,530,570,66,AT72,0V8059
124,A320,AK1490,530,610,61,A320,VJ276
105,A321,VN651,535,570,34,A321,BL752
104,A321,VN226,540,570,38,A321,VJ126
107,AT72,0V8057,540,570,3,A320,VJ825
108,A321,VN116,540,570,71,A321,VN943
113,A320,VJ809,540,590,62,A320,BL758
132,A321,VJ244,540,635,43,A321,VN594
114,A321,VN1344,545,590,2,A321,VN631
115,B738,DD3210,545,590,22,B738,DD3211
127,A321,VN1823,550,625,42,A321,VJ852
133,A321,QH215,550,640,85,A321,QH218
112,A320,FD656,555,585,58,A320,FD657
110,A321,VN581,570,585,53,A321,VN582
117,A321,VJ126,570,600,38,A321,VN120
118,AT72,0V8059,570,600,66,A320,VJ386
119,A320,VJ825,570,600,3,AT72,0V8063
120,A321,BL752,570,605,34,A321,VN502
122,A321,VN943,570,610,71,A321,VJ323
125,A320,VJ627,575,615,55,A320,VJ630
128,A321,VN219,580,630,31,A321,VN230
169,A321,VJ621,580,760,54,A321,VJ660
130,A321,VN581,585,630,53,A321,VN1184
155,A320,VJ858,585,710,59,A320,BL424
232,B773,BR395,585,955,13,B773,BR396
126,A321,VN631,590,620,2,A321,VJ378
156,A320,BL758,590,710,62,A320,BL432
129,A321,VN120,600,630,38,A321,VN1384
139,B738,MH750,600,660,19,B738,MH751
141,A320,VJ386,600,665,66,A320,VJ890
148,AT72,0V8063,600,685,3,AT72,0V8067
189,B787,VN228,600,840,8,B787,VN242
342,A321,VJ865,600,1340,33,A321,VJ864
131,A321,VN502,605,635,34,A321,VN1264
134,A321,VJ323,610,650,71,A321,VJ138
136,A321,VN223,610,660,104,A321,VN232
140,A321,VN7207,615,665,87,A321,VN7216
146,B773,CX767,615,675,12,B773,CX766
138,A321,VJ378,620,660,2,A321,VN1460
147,B738,AE1857,620,680,22,B738,AE1858
143,A321,VJ852,625,670,42,A321,VJ278
248,A321,VN571,625,985,1,A321,VN570
137,A321,VN1384,630,660,38,A321,VN122
144,A321,VN1184,630,670,53,A321,VN1274
145,A321,VN219,630,675,31,A321,VJ803
142,A321,VN1264,635,670,34,A321,VN1372
149,A321,VJ138,650,685,71,A321,VJ891
150,A321,VN1460,660,690,2,A321,VN234
151,A321,VN122,660,690,38,A321,VN605
157,A321,CZ3069,660,715,93,A321,CZ3070
153,A320,VJ890,665,695,66,A320,BL672
163,A350,OZ731,665,725,14,A350,OZ732
154,A321,VN1372,670,705,34,A321,BL313
158,A321,VN225,670,720,43,A321,VN236
179,A321,VJ803,675,780,31,A321,VN1286
160,A321,VJ891,685,720,71,A321,VN7392
161,AT72,0V8067,685,720,3,A320,BL133
159,A321,VN605,690,720,38,A321,VN124
162,A321,VN234,690,725,2,A321,VN1815
164,A320,BL672,695,730,66,AT72,K6817
173,B773,BR391,700,770,18,B773,BR392
171,A321,BL313,705,760,34,A321,VJ220
165,A320,BL424,710,745,59,AT72,0V8073
167,A320,BL133,720,755,3,A320,BL764
168,A321,VN124,720,755,38,A321,VN1426
170,A321,VN1345,720,760,42,A321,VN1346
175,A321,VN7392,720,780,71,A321,VN238
176,A321,VJ635,725,780,53,A321,VJ638
177,A321,VN1815,725,780,2,A321,VN126
254,A350,OZ731,725,1020,14,A350,VN258
172,A320,AK528,730,760,58,A320,AK529
178,AT72,K6817,730,780,66,A320,QH1122
181,AT72,0V8073,745,805,59,A320,VJ252
194,A321,VJ651,745,845,104,A321,VJ1624
180,A320,BL764,755,790,3,A320,BL131
184,A321,VN1426,755,810,38,A321,VN7132
186,A321,VJ220,760,815,34,A321,VN1825
187,B772,KE681,760,835,20,B772,KE682
197,A321,VN1345,760,850,42,A321,VJ372
211,A320,AK528,760,900,58,A320,BL434
183,A321,VJ322,765,810,43,A321,VJ331
193,B773,BR391,770,840,18,E135,** N650AP
182,A320,AK526,775,805,62,A320,AK527
185,A320,AK1502,780,810,67,A320,AK1503
188,A320,3U8913,780,835,61,A320,3U8914
191,A321,VN238,780,840,71,A321,VN128
192,A320,QH1122,780,840,66,A320,BL678
198,A321,VJ635,780,850,53,A321,VJ620
199,A321,VN1286,780,850,31,A321,VN1186
201,A321,CZ8465,790,850,87,A321,CZ8466
202,A320,BL131,790,860,3,AT72,0V8079
206,A320,VJ252,805,895,59,A320,VJ327
190,A321,VN7132,810,840,38,A321,VJ146
200,A321,VJ322,810,850,43,A321,VN655
214,A320,AK1502,810,905,67,A320,VJ224
195,A321,VJ645,815,845,2,A321,VJ632
196,A321,VN1825,815,850,34,A321,VJ140
215,A320,3U8913,835,910,61,A320,BL772
203,B787,VN242,840,870,8,A350,VN246
204,A320,BL678,840,885,66,A320,VJ813
210,A321,VJ146,840,900,38,A321,VN130
213,A321,VN128,840,900,71,A321,VJ876
217,A321,VJ645,845,915,2,A321,VN675
245,A321,VJ651,845,980,104,A321,VN813
212,A321,VJ140,850,900,34,A321,VN1396
218,A321,VJ372,850,920,42,A321,BL321
221,A321,VJ620,850,925,53,A321,VJ2552
237,A321,VN1186,850,960,31,A321,BL452
208,A320,TR306,855,895,62,A320,TR307
205,AT72,0V8079,860,895,3,A320,QH204
209,A350,VN246,870,900,8,A350,VN248
223,A321,PR597,870,930,85,A321,PR598
227,A321,CZ373,870,940,41,A321,CZ374
216,A320,VJ813,885,915,66,A320,VJ374
224,A320,3K557,890,930,55,A320,3K558
219,A320,QH204,895,925,3,AT72,0V8085
220,A320,VJ327,895,925,59,A320,BL692
225,A320,TR306,895,935,62,A320,BL350
222,A321,VN130,900,930,38,A321,VN132
226,A321,VN1396,900,940,34,A321,VN1827
228,A321,VJ876,900,945,71,A321,VJ260
240,A350,VN248,900,960,8,A350,VN657
283,A320,VJ224,905,1100,67,A320,BL684
288,A320,BL772,910,1110,61,AT72,K6813
229,A320,VJ374,915,945,66,AT72,K6825
231,A321,VN675,915,955,2,A321,VJ2574
239,A321,VN921,915,960,43,A321,VN920
230,A320,FD654,920,950,57,A320,FD655
235,A321,BL321,920,960,42,A321,VN134
236,A321,VJ2552,925,960,53,A321,VN7815
238,AT72,0V8085,925,960,3,A320,VJ314
241,A320,BL692,925,965,59,A320,BL378
246,B738,OD561,925,980,22,B738,OD562
