15,-,-,-5,310,4,A321,VJ146
19,-,-,-5,345,54,A320,BL772
20,-,-,-5,345,3,B787,VN256
21,-,-,-5,350,17,A320,BL776
24,-,-,-5,355,61,B787,VN252
26,-,-,-5,360,5,A350,VN262
27,-,-,-5,360,6,A350,VN246
31,-,-,-5,360,9,A320,BL778
45,-,-,-5,405,66,A321,VN7212
50,-,-,-5,420,91,A320,VJ194
58,-,-,-5,440,59,A320,VJ370
66,-,-,-5,460,57,A320,BL303
69,-,-,-5,480,65,A321,VN1370
73,-,-,-5,480,52,A321,VN1262
74,-,-,-5,480,71,A321,VJ206
76,-,-,-5,485,38,A321,QH1152
78,-,-,-5,495,78,A321,VN1340
79,-,-,-5,500,88,A321,VJ384
95,-,-,-5,530,77,A320,QH1122
96,-,-,-5,535,64,A320,BL342
98,-,-,-5,535,67,AT72,0V8055
14,B738,7C4703,-1,300,58,A350,VN242
3,A320,5J751,25,-1,21,A320,5J752
5,B738,CZ8317,40,-1,68,B738,CZ8318
283,B738,CA903,40,1090,15,B738,CA904
7,B738,7C4703,60,-1,16,B738,7C4704
4,A320,Z2294,65,-1,15,A320,Z2295
8,A321,MU281,95,-1,68,A321,MU282
9,A320,OQ2395,100,-1,1,A320,OQ2396
17,A321,VN227,295,330,68,A321,VN7216
18,A350,VN242,300,345,1,B787,VN248
30,A321,VJ146,310,360,4,A321,VJ130
266,A320,BL155,320,1040,54,A320,BL154
28,A320,QH201,325,360,56,A320,QH206
286,A320,CZ6041,340,1110,68,A320,CZ368
34,B787,VN256,345,375,36,B787,VN274
46,A320,BL772,345,415,4,A320,BL792
47,A320,BL776,350,420,3,A320,VJ132
226,B787,VN252,355,925,17,B787,VN522
41,A321,VJ130,360,395,61,A321,VJ170
49,A320,BL778,360,420,5,A320,VJ162
130,A321,VJ687,360,615,54,A321,VJ602
223,B787,VN274,375,915,66,A350,VN302
222,A350,VN249,390,915,40,A350,VN 422. 423D
57,A321,VN233,395,430,4,A321,VJ360
59,A321,VJ170,395,445,1,A321,VJ270
64,A321,VN7212,405,455,54,A321,VN110
60,A320,BL792,415,445,91,AT72,0V8003
61,A320,QH223,420,450,3,AT72,0V8051
62,A320,VJ132,420,450,68,AT72,0V8061
63,A320,VJ162,420,450,61,A320,VJ302
65,A320,VJ194,420,455,66,A320,VJ321
67,A321,VJ360,430,475,59,A321,VN1180
267,B787,VN30,435,1040,1,B787,VN31
89,A320,VJ370,440,515,13,A320,BL442
68,A321,VJ270,445,480,57,A321,VN1821
71,AT72,0V8003,445,480,54,A320,BL664
70,AT72,0V8051,450,480,3,A320,VJ212
72,AT72,0V8061,450,480,68,A320,BL500
77,A320,VJ302,450,495,61,A320,BL564
75,A321,VN110,455,485,66,A321,VN7827
87,A320,VJ321,455,515,91,A320,QH1540
100,A321,VJ633,455,540,59,A321,VJ628
91,A320,BL303,460,520,2,A320,VJ242
290,AT72,K6812,470,1125,65,AT72,K6819
16,A320,QH201,475,325,60,A320,QH204
81,A321,VN1180,475,510,68,A321,VN1380
80,A320,VJ212,480,510,1,A320,VJ622
82,A320,BL664,480,510,68,AT72,0V8053
83,A321,VN1821,480,510,3,A321,VN1400
84,A321,VN1370,480,510,54,A321,VJ230
85,A320,BL500,480,510,52,A320,BL542
86,A321,VN1262,480,510,61,A321,VN1392
90,A321,VJ206,480,520,71,A321,VJ306
88,A321,VN7827,485,515,38,A321,VN7815
92,A321,QH1152,485,525,91,A321,VN1414
293,A320,AK520,485,1140,78,A320,AK521
12,A320,BL747,490,270,63,A320,BL764
25,A321,VJ143,490,355,68,A321,VJ116
93,A321,VN1340,495,525,1,A321,VN112
94,A320,BL564,495,530,88,A320,VJ274
295,A320,3K555,495,1145,66,A320,3K556
296,A320,TR304,495,1155,80,A320,TR305
97,A321,VJ384,500,535,72,A321,VN114
294,A320,AK1490,500,1145,77,A320,AK1491
99,A321,VN1380,510,540,62,A321,VJ310
101,A320,VJ622,510,540,1,A320,BL458
102,AT72,0V8053,510,540,68,A320,QH1970
103,A321,VN1400,510,540,3,A321,VN116
104,A321,VJ230,510,540,54,A321,VN7114
105,A321,VN1392,510,540,52,A321,VJ244
106,A320,BL542,510,540,71,AT72,0V8057
110,A320,VJ320,510,555,61,A320,VJ339
108,A321,VN7815,515,550,55,A321,VN1823
109,A320,QH1540,515,550,91,AT72,0V8059
119,A321,VJ306,520,590,59,A321,VN1184
168,A320,VJ242,520,730,38,AT72,0V8085
120,A321,VN1414,525,590,65,A321,VN1264
126,A321,VN112,525,605,78,A321,VN1372
123,A320,VJ274,530,600,88,A320,BL512
127,A321,VN114,535,610,66,A321,VN7378
107,A321,VN7343,540,545,77,A321,VN1344
111,A321,VJ310,540,570,79,A321,VN120
112,A321,VN116,540,570,1,A321,VN7380
113,A320,BL458,540,570,54,AT72,0V8063
114,A321,VN7114,540,570,68,A321,VJ323
115,A320,QH1970,540,575,52,A320,VJ276
116,AT72,0V8057,540,580,3,A320,BL668
118,A321,VJ244,540,585,61,A321,VJ378
185,A321,VN7343,545,780,71,A321,VJ329
299,B738,DD3210,545,1170,79,B738,DD3211
117,A321,VN1823,550,585,26,A321,VN1384
132,AT72,0V8059,550,620,91,A320,BL424
298,A320,FD656,555,1165,59,A320,FD657
121,AT72,0V8063,570,600,103,A320,VJ386
122,A321,VN120,570,600,68,A321,VN1460
124,A321,VN7380,570,600,1,A321,VN1274
125,A321,VJ323,570,605,54,A321,VN122
238,A321,VN581,570,955,52,A321,VN582
128,A320,VJ276,575,610,41,AT72,0V8067
129,A320,BL668,580,615,3,A320,BL432
142,A321,VN7341,580,660,61,A321,VN1346
131,A321,VN1384,585,620,2,A321,BL313
133,A321,VJ378,585,625,91,A321,VN124
148,A321,VN1184,590,675,71,A321,VN7104
149,A321,VN1264,590,675,38,A321,VJ331
134,A321,VN1460,600,630,78,A321,VN7392
135,A320,VJ386,600,630,1,A320,QH1172
136,A321,VN1274,600,635,68,A321,VN1815
163,A320,BL512,600,720,54,A320,BL382
265,A321,VJ865,600,1040,66,A321,VJ864
301,B738,MH750,600,1175,84,B738,MH751
137,A321,VN122,605,635,22,A321,VJ325
152,A321,VN1372,605,685,52,A321,VN128
138,AT72,0V8067,610,640,88,AT72,0V8073
155,A321,VN7378,610,690,3,A321,VJ632
139,A320,VJ627,615,645,77,A320,VJ660
158,A320,BL432,615,705,57,A320,BL678
186,A321,VJ687,615,780,61,A321,VN1398
140,A321,BL313,620,650,40,A321,VN1426
164,A320,BL424,620,720,91,A320,VJ224
302,B738,AE1857,620,1180,59,B738,AE1858
144,A321,VN124,625,660,20,A321,QH1312
257,A321,VN571,625,1020,71,A321,VN570
141,A320,QH1172,630,660,51,A320,VJ278
143,A321,VN7392,630,660,68,A321,VJ220
146,A321,VN1815,635,670,1,A321,VN126
147,A321,VJ325,635,670,54,A321,VN1286
153,AT72,0V8073,640,685,52,A320,VJ252
166,A320,VJ627,645,725,3,A320,VJ374
150,A321,VN1426,650,680,57,A321,VN1825
38,A320,BL757,655,385,91,A320,BL790
154,A321,QH1312,660,690,68,A321,VJ1624
