
======Show the result======
[259, 'A321', 'VN1382', 1005, 1035, 1, 'A321', 'VN1374', 2, 0.00961538, 2, 0.0201974]
[260, 'A321', 'VJ308', 980, 1035, 33, 'A321', 'VJ805', 1, 0.31730769, 1, 0.3225987]
[261, 'A321', 'VN813', 980, 1040, 34, 'A321', 'VJ329', 1, 0.32692308, 4, 0.34015059]
[262, 'B787', 'VN607', 1010, 1040, 4, 'A350', 'VN252', 1, 0.03846154, 3, 0.04904355]
[263, 'A321', 'VN7815', 960, 1040, 37, 'A321', 'VN892', 1, 0.35576923, 2, 0.36370574]
[264, 'A320', 'TR302', 1000, 1040, 3, 'A320', 'TR303', 2, 0.02884615, 1, 0.03678266]
[265, 'A321', 'BL452', 960, 1045, 38, 'A321', 'VN1398', 2, 0.36538462, 0, 0.37067562]
[266, 'A321', 'VN256', 960, 1045, 40, 'A321', 'VJ134', 1, 0.38461538, 3, 0.3951974]
[267, 'A321', 'BL321', 920, 1045, 41, 'A321', 'VJ116', 1, 0.39423077, 2, 0.40216728]
[268, 'A320', 'AK522', 980, 1045, 36, 'AT72', 'K6821', 1, 0.34615385, 1, 0.35144485]
[269, 'A350', 'VN247', 1035, 1050, 6, 'A350', 'VN262', 1, 0.05769231, 1, 0.06298331]
[270, 'A321', 'VN583', 1010, 1065, 42, 'A321', 'VN580', 1, 0.40384615, 2, 0.41178266]
[272, 'A321', 'VN1374', 1035, 1070, 1, 'A321', 'VN1268', 1, 0.00961538, 0, 0.01226089]
[273, 'A321', 'VN136', 1020, 1075, 2, 'A320', 'VJ396', 1, 0.01923077, 2, 0.02716728]
[274, 'A320', 'TR302', 1040, 1075, 3, 'A320', 'VJ382', 0, 0.02884615, 1, 0.03149166]
[275, 'A321', 'QH216', 1020, 1080, 31, 'A321', 'VN138', 0, 0.29807692, 5, 0.31130444]
[276, 'A321', 'VN598', 1025, 1080, 32, 'A321', 'VN1833', 0, 0.30769231, 4, 0.31827432]
[277, 'A321', 'VJ805', 1035, 1080, 33, 'A321', 'VN1192', 0, 0.31730769, 3, 0.3252442]
[278, 'A350', 'VN249', 1065, 1080, 5, 'A350', 'VN266', 0, 0.04807692, 2, 0.05336793]
[279, 'A321', 'VJ329', 1040, 1080, 34, 'A321', 'VJ130', 0, 0.32692308, 1, 0.32956858]
[280, 'AT72', 'K6821', 1045, 1085, 36, 'A320', 'VJ652', 1, 0.34615385, 3, 0.35673586]
[281, 'A321', 'VN892', 1040, 1085, 37, 'A320', 'BL516', 1, 0.35576923, 2, 0.36370574]
[282, 'A321', 'VN1398', 1045, 1085, 38, 'A320', 'QH1172', 1, 0.36538462, 1, 0.37067562]
[283, 'A321', 'VJ134', 1045, 1090, 40, 'A321', 'VN1378', 1, 0.38461538, 1, 0.38990639]
[285, 'A321', 'VN1268', 1070, 1100, 1, 'A320', 'BL684', 1, 0.00961538, 0, 0.01226089]
[286, 'A320', 'VJ382', 1075, 1110, 2, 'A321', 'VN7104', 1, 0.01923077, 5, 0.03510379]
[287, 'A320', 'VJ382', 1075, 1110, 3, 'A320', 'VJ640', 0, 0.02884615, 4, 0.03942816]
[288, 'A321', 'VN138', 1080, 1110, 31, 'A320', 'VJ248', 0, 0.29807692, 3, 0.30601343]
[289, 'A321', 'VN1833', 1080, 1110, 32, 'A321', 'VN7286', 0, 0.30769231, 2, 0.31298331]
[290, 'A321', 'VN1192', 1080, 1110, 33, 'AT72', 'K6813', 0, 0.31730769, 1, 0.31995319]
[291, 'A321', 'VJ130', 1080, 1115, 34, 'A320', 'BL778', 0, 0.32692308, 1, 0.32956858]
[292, 'A320', 'BL516', 1085, 1120, 37, 'A321', 'BL676', 0, 0.35576923, 2, 0.36106024]
[293, 'A320', 'VJ652', 1085, 1120, 36, 'A320', 'BL574', 0, 0.34615385, 1, 0.34879935]
[294, 'A320', 'QH1172', 1085, 1125, 38, 'A321', 'VN1358', 0, 0.36538462, 2, 0.37067562]
[295, 'A321', 'VN1378', 1090, 1125, 40, 'A320', 'BL554', 0, 0.38461538, 1, 0.38726089]
[296, 'A320', 'BL684', 1100, 1130, 1, 'A320', 'BL325', 0, 0.00961538, 1, 0.01226089]
[297, 'B787', 'VN257', 1125, 1140, 11, 'B787', 'VN272', 0, 0.10576923, 2, 0.11106024]
[298, 'A321', 'VN7104', 1110, 1140, 2, 'A321', 'BL776', 0, 0.01923077, 1, 0.02187627]
[299, 'A320', 'VJ640', 1110, 1145, 3, 'A320', 'VJ198', 0, 0.02884615, 2, 0.03413716]
[300, 'B773', 'CX799', 1075, 1145, 8, 'B773', 'CX764', 0, 0.07692308, 1, 0.07956858]
[301, 'A320', 'VJ248', 1110, 1150, 31, 'A321', 'VN140', 0, 0.29807692, 0, 0.29807692]
[302, 'A320', 'BL353', 1125, 1160, 41, 'A320', 'BL354', 1, 0.39423077, 3, 0.40481278]
[303, 'A320', 'BL325', 1130, 1160, 1, 'A321', 'VN7112', 1, 0.00961538, 2, 0.01755189]
[304, 'A321', 'VN7286', 1110, 1160, 32, 'A320', 'BL594', 1, 0.30769231, 1, 0.31298331]
[306, 'A321', 'BL776', 1140, 1170, 2, 'A321', 'VJ642', 1, 0.01923077, 0, 0.02187627]
[307, 'AT72', 'K6813', 1110, 1170, 33, 'A321', 'VJ362', 0, 0.31730769, 2, 0.3225987]
[309, 'A320', 'VJ198', 1145, 1175, 3, 'A320', 'VJ668', 0, 0.02884615, 0, 0.02884615]
[310, 'A320', 'BL778', 1115, 1175, 34, 'A321', 'VJ156', 0, 0.32692308, 2, 0.33221408]
[311, 'B738', 'MH766', 1125, 1175, 4, 'B738', 'MH767', 0, 0.03846154, 1, 0.04110704]
[312, 'A321', 'VN140', 1150, 1180, 31, 'A321', 'VN7346', 0, 0.29807692, 0, 0.29807692]
[313, 'A321', 'VN1358', 1120, 1180, 37, 'A321', 'BL327', 1, 0.35576923, 3, 0.36635124]
[314, 'A321', 'VN1358', 1125, 1180, 38, 'A321', 'VN7120', 1, 0.36538462, 2, 0.37332112]
[316, 'A320', 'BL554', 1125, 1185, 40, 'A321', 'VN7124', 1, 0.38461538, 0, 0.38726089]
[317, 'A321', 'VN7112', 1160, 1200, 1, 'A321', 'VN142', 1, 0.00961538, 3, 0.0201974]
[318, 'A350', 'VN259', 1155, 1200, 5, 'A350', 'VN276', 0, 0.04807692, 2, 0.05336793]
[319, 'A321', 'VJ642', 1170, 1200, 2, 'A320', 'VJ168', 0, 0.01923077, 1, 0.02187627]
[320, 'B788', 'TG556', 1145, 1210, 9, 'B788', 'TG557', 1, 0.08653846, 1, 0.09182947]
[321, 'A321', 'VN142', 1200, 1230, 1, 'A321', 'VJ636', 1, 0.00961538, 0, 0.01226089]
[322, 'A320', 'VJ168', 1200, 1230, 2, 'A321', 'VJ356', 1, 0.01923077, 2, 0.02716728]
[323, 'B738', 'MH766', 1175, 1230, 4, 'B787', 'VN280', 1, 0.03846154, 1, 0.04375254]
[324, 'A320', 'BI383', 1185, 1235, 36, 'A320', 'BI384', 1, 0.34615385, 1, 0.35144485]
[325, 'A320', 'BL767', 1090, 1240, 43, 'A320', 'BL790', 1, 0.41346154, 1, 0.41875254]
[326, 'B787', 'VN772', 970, 1245, 13, 'B787', 'VN773', 1, 0.125, 2, 0.125]
[327, 'B738', 'DD3218', 1200, 1245, 6, 'B738', 'DD3219', 1, 0.05769231, 1, 0.06298331]
[328, 'A321', 'QH207', 1230, 1255, 31, 'A321', 'QH208', 1, 0.29807692, 1, 0.30336793]
[329, 'A321', 'VJ636', 1230, 1260, 1, 'A321', 'VN284', 1, 0.00961538, 0, 0.01226089]
[331, 'A321', 'VJ356', 1230, 1265, 2, 'A320', 'VJ316', 1, 0.01923077, 0, 0.02187627]
[332, 'A350', 'VN780', 980, 1265, 7, 'A350', 'VN781', 1, 0.06730769, 1, 0.0725987]
[333, 'A320', 'VJ279', 1045, 1270, 51, 'A320', 'VJ286', 1, 0.49038462, 2, 0.49832112]
[334, 'A320', 'VJ668', 1175, 1270, 3, 'A320', 'AK525', 1, 0.02884615, 1, 0.03413716]
[335, 'A321', 'QH207', 1255, 1285, 31, 'A321', 'QH206', 1, 0.29807692, 1, 0.30336793]
[336, 'A320', 'FD658', 1265, 1295, 32, 'A320', 'FD659', 1, 0.30769231, 1, 0.31298331]
[337, 'A320', '3K551', 1260, 1300, 33, 'A320', '3K552', 0, 0.31730769, 1, 0.31995319]
[338, 'A350', 'VN267', 1245, 1320, 5, 'A350', 'VN286', 0, 0.04807692, 1, 0.05072243]
[339, 'A320', 'VJ289', 1290, 1325, 1, 'A320', 'VJ284', 0, 0.00961538, 1, 0.01226089]
[340, 'A320', 'VJ316', 1265, 1330, 2, 'A320', 'BL792', 1, 0.01923077, 0, 0.02187627]
[341, 'A321', 'QH206', 1285, 1335, 31, 'A321', 'VJ1620', 1, 0.29807692, 3, 0.30865893]
[342, 'A320', 'VJ123', 460, 1335, 56, 'A320', 'VJ132', 1, 0.53846154, 2, 0.54639805]
[344, 'A320', 'FD658', 1295, 1340, 32, 'A321', 'VJ648', 1, 0.30769231, 0, 0.31033781]
[345, 'A321', 'VJ865', 600, 1340, 75, 'A321', 'VJ864', 1, 0.72115385, 1, 0.72644485]
[346, 'B747', 'RU739', 1260, 1350, 4, 'B747', 'RU739', 1, 0.03846154, 2, 0.04639805]
[347, 'B763', 'NH831', 1270, 1350, 8, 'B763', 'NH832', 0, 0.07692308, 1, 0.07956858]
[348, 'B788', 'JQ61', 1265, 1355, 11, 'B788', 'JQ62', 1, 0.10576923, 1, 0.11106024]
[349, 'A320', 'BL155', 320, 1365, 57, 'A320', 'BL154', 2, 0.54807692, 1, 0.55601343]
[350, 'A320', 'VJ289', 1325, 1370, 1, 'A320', 'VJ678', 2, 0.00961538, 0, 0.01490639]
[351, 'A320', 'QH223', 1320, 1380, 3, 'A320', 'QH224', 2, 0.02884615, 1, 0.03678266]
[352, 'A320', 'BL792', 1330, 1390, 2, 'A321', 'BL798', 0, 0.01923077, 0, 0.01923077]
[353, 'A320', 'VJ143', 490, 1400, 58, 'A320', 'VJ162', 0, 0.55769231, 1, 0.56033781]
[354, 'B788', 'JL759', 1315, 1405, 12, 'B788', 'JL70', 0, 0.11538462, 1, 0.11803012]
[356, 'A321', 'VN405', 1280, 1420, 34, 'A321', 'VN408', 0, 0.32692308, 0, 0.32692308]
[358, 'A350', 'VN423', 2225, 1440, 4, 'A350', 'VN422', 0, 0.03846154, 0, 0.03846154]

--------Statistics---------------
Input Okay
Time:  79.575636224
Count_loop: 291040
Count_CrossOver: 340
