1;A320;689;VJ 171;HAN-SGN;;2135;
65;A321;677;VJ 607;CXR-SGN;;0700;
66;A321;687;VJ 691;CXR-SGN;;0850;
67;A321;635;VJ 609;CXR-SGN;;1015;
68;A321;366;VN 1361;CXR-SGN;;2150;
69;A321;601;VN 7347;CXR-SGN;;2235;
70;A321;683;VJ 605.;CXR-SGN;;0055+;
294;F2TH;VPCTV;** VPCTV;DMK-SGN;;1500;CHT
295;B773;BHNN;CX 721;HKG-SGN;;0005+
296;A330F;A7AFJ;QR 8972;DOH-SGN;;0330+;CGO
297;A320;B6325;3U 8448;SGN-CTU;0430;
298;A320 A321;B6910 B1697;CZ 8474 8473;SGN-SZX-SGN;0455;0125+;
299;A320;BLPQ BLPC;HX 539 538;SGN-HKG-SGN;0500;0030+;
300;B738;B5170 B5328;CA 903 904;PEK-SGN-PEK;0510;0040+;
2;A321;327 622;VN 7206 209;SGN-HAN-SGN;0530;0810;
71;A320;564;BL 662 665;SGN-DAD-SGN;0530;0915;
3;A321;591;QH 202 219;SGN-HAN-SGN;0545;1610;
72;A321;643;VJ 360 361;SGN-DLI-SGN;0545;0800;
73;A320;678;VJ 370 371;SGN-VCL-SGN;0545;0900;
74;A321 A320;647 675;VJ 270 285;SGN-HPH-SGN;0550;0720;
75;AT72;237;0V 8003 8002;SGN-VKG-SGN;0555;0800;
76;AT72;225;0V 8051 8050;SGN-VCS-SGN;0555;0820;
77;AT72;218;0V 8061 8060;SGN-CAH-SGN;0555;0830;
78;A320;ER00004;VJ 302 303;SGN-HUI-SGN;0555;0920;
4;A321;503 395;VN 208 211;SGN-HAN-SGN;0600;0840;
5;A321;352;BL 740 753;SGN-HAN-SGN;0600;1100;
79;A321;363 623;VN 110 105;SGN-DAD-SGN;0600;0725;
80;A320 A321;666 600;VJ 321 328;SGN-PQC-SGN;0600;0740;
81;A321;354;BL 303 302;SGN-PQC-SGN;0600;0850;
82;A321;609;VN 1180 1183;SGN-HPH-SGN;0600;1045;
83;A320;696;VJ 242 241;SGN-THD-SGN;0605;1035;
84;A320 A321;ER00003 674;VJ 622 647;SGN-DAD-SGN;0615;0655;
85;A321;603;VN 1821 1820;SGN-PQC-SGN;0615;0900;
86;A321;620;VN 1370 1371;SGN-HUI-SGN;0615;0950;
87;A320;ER00001;VJ 212 213;SGN-VII-SGN;0615;1425;
