1;A321;589;QH 207;HAN-SGN;;2300;
2;A321;591;QH 202 205;SGN-HAN-SGN;0545;2105;
3;A321;344 603;VN 208 209;SGN-HAN-SGN;0600;0810;
4;A321;637;VJ 176 129;SGN-HAN-SGN;0600;1050;
5;B787;871 866;VN 212 223;SGN-HAN-SGN;0630;1010;
6;A321;353;BL 746 767;SGN-HAN-SGN;0630;1550;
7;A321;614 326;VN 216 211;SGN-HAN-SGN;0700;0840;
8;A320;563;BL 748 787;SGN-HAN-SGN;0720;2140;
9;A321;654;VJ 174 187;SGN-HAN-SGN;0730;1220;
10;A350;896;VN 218 239;SGN-HAN-SGN;0730;1615;
11;B787;868;VN 220 231;SGN-HAN-SGN;0800;1315;
12;A321;327 329;VN 224 219;SGN-HAN-SGN;0830;0940;
13;A320;678;VJ 143 132;HAN-SGN-HAN;0845;0810;
14;B787 A350;892;VN 226 233;SGN-HAN-SGN;0900;1415;
15;A320 A321;566 354;BL 747 740;HAN-SGN-HAN;0910;0810;
16;A321;674 698;VJ 123 184;HAN-SGN-HAN;0925;0740;
17;A321;653;VJ 126 121;SGN-HAN-SGN;0930;1420;
18;A320;566;BL 752 765;SGN-HAN-SGN;0930;1430;
19;A320 A321;569 352;BL 758 753;SGN-HAN-SGN;0950;1210;
20;B787 A350;870;VN 228 277;SGN-HAN-SGN;1000;2145;
21;A320;690;VJ 122 177.;SGN-HAN-SGN;1000;0040+;
22;A321;331 624;VN 230 225;SGN-HAN-SGN;1030;1110;
23;A321;589;QH 215 218;HAN-SGN-HAN;1040;0910;
24;A350;886;VN 217 232;HAN-SGN-HAN;1100;0910;
25;B787;866;VN 234 249;SGN-HAN-SGN;1130;1745;
26;A321;395 347;VN 236 229;SGN-HAN-SGN;1200;1240;
27;A320;198;BL 764 775;SGN-HAN-SGN;1235;1755;
28;A332 A330;381;VN 227 238;HAN-SGN-HAN;1300;1210;
29;A321;600 639;VJ 146 165;SGN-HAN-SGN;1400;1430;
30;A350;894;VN 242 259;SGN-HAN-SGN;1400;1915;
31;B787;868;VN 246 261;SGN-HAN-SGN;1430;1945;
32;A320;9NALM;QH 201 204;HAN-SGN-HAN;1455;0755;
33;A320;568;BL 772 777;SGN-HAN-SGN;1500;1955;
34;A350;889;VN 248 263;SGN-HAN-SGN;1500;2015;
35;A350;891;VN 252 247;SGN-HAN-SGN;1530;1715;
36;A350;892 887;VN 256 253;SGN-HAN-SGN;1600;1815;
37;A321;609 367;VN 237 258;HAN-SGN-HAN;1700;1515;
38;A320;656;VJ 116 117;SGN-HAN-SGN;1725;2215;
39;A350;896 886;VN 262 267;SGN-HAN-SGN;1730;2045;
40;A321;589;QH 219 206;HAN-SGN-HAN;1745;1610;
41;B787;869;VN 245 266;HAN-SGN-HAN;1800;1700;
42;A320;675;VJ 156 175;SGN-HAN-SGN;1805;1825;
43;A321;353;BL 778 791;SGN-HAN-SGN;1835;2335;
44;A350;887 899;VN 272 269;SGN-HAN-SGN;1900;2115;
45;A320;572;BL 782 793;SGN-HAN-SGN;1900;0000+;
46;A320 A321;ER-00003 694;VJ 198 127;SGN-HAN-SGN;1905;1915;
48;A330 B787;381 891;VN 276 279;SGN-HAN-SGN;2000;2215;
49;A320;696;VJ 168 173.;SGN-HAN-SGN;2000;0050+;
50;A320;562 568;BL 773 790;HAN-SGN-HAN;2030;1740;
51;A321;397 335;VN 280 7217;SGN-HAN-SGN;2030;2230;
52;A320;TCFBO;QH 203 208;HAN-SGN-HAN;2055;2000;
53;B787 A321;868 601;VN 284 285;SGN-HAN-SGN;2100;2310;
54;A321;357 604;VN 286 287;SGN-HAN-SGN;2130;2340;
55;A320;562;BL 794;SGN-HAN;2135;;
56;A320;566;BL 792;SGN-HAN;2215;;
57;A320;586;QH 223 224;HAN-SGN-HAN;2300;2200;
58;A320;689 ER00003;VJ 162 197.;SGN-HAN-SGN;2320;0115+;
59;A320;XU353;VN 7832;PQC-SGN;;2155;
60;A320;564;BL 664 665;SGN-DAD-SGN;0530;0920;
61;A321 A320;653 689;VJ 656 679;SGN-DAD-SGN;0535;0710;
62;A320;568;BL 540 551;SGN-VII-SGN;0540;1415;
63;A321;630;VJ 360 361;SGN-DLI-SGN;0545;0800;
64;A321;607;VJ 370 371;SGN-VCL-SGN;0545;0900;
65;A321 A320;667 691;VJ 270 285;SGN-HPH-SGN;0550;0755;
66;AT72;237;0V 8003 8002;SGN-VKG-SGN;0555;0800;
67;AT72;221;0V 8061 8060;SGN-CAH-SGN;0555;0830;
68;A320;ER00004;VJ 302 303;SGN-HUI-SGN;0555;0920;
69;A321;396 349;VN 110 105;SGN-DAD-SGN;0600;0725;
70;A320 A321;695 652;VJ 321 328;SGN-PQC-SGN;0600;0740;
71;A320;569;BL 303 302;SGN-PQC-SGN;0600;0850;
72;A321;325;VN 1180 1183;SGN-HPH-SGN;0600;1045;
73;A321;697;VJ 242 241;SGN-THD-SGN;0605;1035;
74;A320 A321;ER00003 629;VJ 622 649;SGN-DAD-SGN;0615;0730;
75;A321;331;VN 1370 1371;SGN-HUI-SGN;0615;0950;
76;A320;ER00001;VJ 212 213;SGN-VII-SGN;0615;1425;
77;A321;367;VN 1262 1263;SGN-VII-SGN;0620;1035;
78;A320;572 570;BL 395 370;CXR-SGN-CXR;0630;0415;
79;A321;651;VJ 206 207;SGN-TBB-SGN;0630;0925;
80;A321;351 358;VN 9723 7827;PQC-SGN-PQC;0635;0535;FER /
81;A320;198;BL 564 565;SGN-THD-SGN;0640;1115;
82;A321;623 345;VN 1340 1341;SGN-CXR-SGN;0645;0805;
83;A320;563;BL 340 343;SGN-DLI-SGN;0650;0915;
84;A321;687;VJ 384 381;SGN-UIH-SGN;0655;0945;
85;A321;351;VN 1380 1381;SGN-DLI-SGN;0700;0920;
86;AT72;219;0V 8053 8052;SGN-VCS-SGN;0700;0925;
87;A320;565 564;BL 666 667;SGN-DAD-SGN;0700;1000;
88;A321;395;VN 1400 1401;SGN-VDH-SGN;0700;1050;
89;A321;683;VJ 230 231;SGN-VDO-SGN;0700;1205;
90;A321;XU350;VN 1392 1393;SGN-UIH-SGN;0705;1010;
91;A320;582;QH 1540 1541;SGN-HPH-SGN;0705;2200;
92;A321;363;VN 7346 7347;SGN-CXR-SGN;0725;1020;
93;A321;338 358;VN 7815 7826;SGN-PQC-SGN;0730;0920;
94;A320;577;BL 442 443;SGN-PXU-SGN;0730;1025;
95;A320;564 565;BL 668 681;SGN-DAD-SGN;0755;1800;
96;A321;324 602;VN 1414 1415;SGN-BMV-SGN;0755;2145;
97;A321;323 396;VN 112 109;SGN-DAD-SGN;0800;0925;
98;A320;XU720;QH 1122 1123;SGN-UIH-SGN;0800;1105;
99;A321;645 629;VJ 633 646;DAD-SGN-DAD;0805;0735;
100;A321;621;VN 7262 7263;SGN-VII-SGN;0805;1230;
101;A320 A321;691 667;VJ 274 273;SGN-HPH-SGN;0830;1015;
102;AT72;237;0V 8055 8054;SGN-VCS-SGN;0830;1055;
103;A320;566;BL 458 459;SGN-VCL-SGN;0845;1200;
104;A320;9NALM;QH 1970 1971;SGN-VDO-SGN;0850;1400;
105;A321;349 501;VN 116 113;SGN-DAD-SGN;0900;1025;
106;AT72;225;0V 8057 8056;SGN-VCS-SGN;0900;1655;
107;A321;605;VN 1344 1345;SGN-CXR-SGN;0905;1200;
108;A321;348 338;VN 1823 7814;SGN-PQC-SGN;0920;1010;
109;AT72;221;0V 8059 8058;SGN-VCS-SGN;0930;1155;
110;A320;695;VJ 320 339;PQC-SGN-PQC;0935;0830;
111;A320;198;BL 502 503;SGN-HUI-SGN;0955;1320;
112;A321;336 618;VN 120 119;SGN-DAD-SGN;1000;1040;
113;A321;397 348;VN 1825 1822;SGN-PQC-SGN;1000;1205;
114;A321;358;VN 7380 7381;SGN-DLI-SGN;1000;1220;
115;A320;ER00004;VJ 386 387;SGN-UIH-SGN;1000;1250;
116;AT72;219 237;0V 8063 8066;SGN-VCS-SGN;1000;1350;
117;A321 A320;641 695;VJ 323 338;SGN-PQC-SGN;1010;1210;
118;A320 A321;ER00003 632;VJ 276 275;SGN-HPH-SGN;1010;1225;
119;A321;687;VJ 378 373;SGN-VCL-SGN;1020;1335;
120;A321;329;VN 1184 1187;SGN-HPH-SGN;1030;1515;
121;A320;577;BL 512 513;SGN-VDH-SGN;1035;1425;
122;A321;396;VN 1264 1265;SGN-VII-SGN;1035;1750;
123;A321;338;VN 1426 1427;SGN-PXU-SGN;1050;1345;
124;A321;399 392;VN 107 122;DAD-SGN-DAD;1100;1045;
125;A321;363;VN 1460 1461;SGN-VCL-SGN;1100;1420;
126;A320 A321;656 697;VJ 683 616;CXR-SGN-CXR;1110;0600;
127;A321;XU350;VN 1372 1373;SGN-HUI-SGN;1110;1445;
128;A321;367;VN 1274 1275;SGN-THD-SGN;1115;1550;
129;A321;618 616;VN 114 117;SGN-DAD-SGN;1120;1125;
130;A321;501;VN 7378 7379;SGN-HUI-SGN;1120;1455;
131;A321;687 677;VJ 687 698;CXR-SGN-CXR;1125;0605;
132;AT72;237 221;0V 8067 8072;SGN-VCS-SGN;1125;1450;
133;A320;577;BL 424 425;SGN-BMV-SGN;1150;1430;
134;A321;351 349;VN 124 121;SGN-DAD-SGN;1200;1230;
135;A320;XU720;QH 1172 1173;SGN-THD-SGN;1200;1650;
136;A321;629 648;VJ 684 695.;SGN-CXR-SGN;1200;0055+;
137;A321;624 336;VN 7108 123;SGN-DAD-SGN;1205;1330;
138;AT72;221 219;0V 8073 8062;SGN-VCS-SGN;1225;1500;
139;A321;616;VN 7392 7393;SGN-UIH-SGN;1235;1540;
140;A321;683;VJ 220 221;SGN-VII-SGN;1240;1645;
141;A321;397 325;VN 1824 1815;PQC-SGN-PQC;1250;1245;
142;A321;352;BL 313 312;SGN-PQC-SGN;1250;1540;
143;A321;358 357;VN 1346 1347;SGN-CXR-SGN;1250;1545;
144;A321;654 697;VJ 694 611.;SGN-CXR-SGN;1255;0130+;
145;A321;349 327;VN 126 125;SGN-DAD-SGN;1300;1445;
146;A321;632;VJ 306 305;SGN-HUI-SGN;1300;1625;
147;A321;348;VN 7396 7397;SGN-UIH-SGN;1310;1610;
148;A321;397;VN 1286 1287;SGN-VDO-SGN;1320;1810;
149;A321;621 618;VN 9870 7341;SGN-CXR-SGN;1320;1940;FER /
150;A320;ER00004 ER-00004;VJ 252 243;SGN-THD-SGN;1325;1755;
