370;A320;B1801;CZ 367 6042;CAN-SGN-PEK;;2150;
371;B747;HL7418;OZ 735 736;ICN-SGN-ICN;;2240;
372;B737;HL8237;TW 123 124;ICN-SGN-ICN;;2315;
373;A320;RPC3237;5J 751 752;MNL-SGN-MNL;;0025+;
374;A320;RPC8964;Z2 294 295;MNL-SGN-MNL;;0105+;
375;B738;B5192;CZ 8317 8318;WUH-SGN-WUH;;0040+;
376;B777;B16720;BR 381 382;TPE-SGN-TPE;;2200;
377;B738;HL8321;7C 4703 4704;ICN-SGN-ICN;;0100+;
378;A321;B1615;MU 281 282;PVG-SGN-PVG;;0135+;
379;A320;B302K;OQ 2395 2396;CKG-SGN-CKG;;0140+;
380;A330F;A7AFF;QR 8970 8971;DOH-SGN-DOH;;0200+;CGO
381;GLF6;;** EAU51J;SGN-MLE;;;CHT
23;A320;565;BL 747 764;HAN-SGN-HAN;0430;0810;
24;A321;324 617;VN 227 238;HAN-SGN-HAN;0455;1210;
25;A350;886;VN 242 259;SGN-HAN-SGN;0500;1915;
26;A321;693;VJ 146 177.;SGN-HAN-SGN;0510;0010+;
27;A320;9NALM;QH 201 204;HAN-SGN-HAN;0525;0755;
28;A321;390;VN 7216 7217;SGN-HAN-SGN;0530;2005;
29;B787;862;VN 248 263;SGN-HAN-SGN;0545;2015;
30;A320;566;BL 772 777;SGN-HAN-SGN;0545;2000;
31;B787;871;VN 256 261;SGN-HAN-SGN;0545;2115;
32;A320;577;BL 776 785;SGN-HAN-SGN;0550;2120;
33;A321;588;QH 219 216;HAN-SGN-HAN;0555;1610;
34;A350;889;VN 239 258;HAN-SGN-HAN;0555;1615;
35;B787 A350;887;VN 252 267;SGN-HAN-SGN;0555;2235;
36;A321 A320;697 690;VJ 143 116;HAN-SGN-HAN;0555;0810;
37;A350;890;VN 262 279;SGN-HAN-SGN;0600;2215;
38;A350;888;VN 246 285;SGN-HAN-SGN;0600;2310;
39;A320;XU720;QH 206 207;SGN-HAN-SGN;0600;2300;
40;B787;864;VN 245 266;HAN-SGN-HAN;0600;1700;
41;A321;647;VJ 130 151;SGN-HAN-SGN;0600;2250;
42;A320;569;BL 778 791;SGN-HAN-SGN;0600;2335;
43;A350;894;VN 247 272;HAN-SGN-HAN;0605;1715;
44;A321 A320;644 ER-00004;VJ 167 198;HAN-SGN-HAN;0615;1645;
45;B787;861 867;VN 274 269;SGN-HAN-SGN;0615;2145;
46;A320;666 669;VJ 189 168;HAN-SGN-HAN;0615;1850;
47;A350;891;VN 257 276;HAN-SGN-HAN;0620;1910;
48;A332;381;VN 253 280;HAN-SGN-HAN;0620;1815;
49;A320;568 566;BL 757 790;HAN-SGN-HAN;0625;1055;
50;A320;TCFBO;QH 203 208;HAN-SGN-HAN;0630;2000;
51;A350;896 886;VN 249 284;HAN-SGN-HAN;0630;1745;
52;A321 A320;674 658;VJ 170 117;SGN-HAN-SGN;0635;2220;
53;A321;366 334;VN 233 286;HAN-SGN-HAN;0635;1415;
54;A320;563 562;BL 761 798;HAN-SGN-HAN;0640;1330;
55;A320;573 577;BL 787 758;HAN-SGN-HAN;0640;2140;
56;A321;621 605;VN 7212 287;SGN-HAN-SGN;0645;2340;
57;A320;573;BL 792;SGN-HAN;0655;;
58;A320;663 ER00004;VJ 132 197.;SGN-HAN-SGN;0700;0005+;
59;A320;VN-A586;QH 223 224;HAN-SGN-HAN;0700;2200;
60;A320;699;VJ 162;SGN-HAN;0700;;
61;A320;666 678;VJ 194 173.;SGN-HAN-SGN;0700;0050+;
62;A321;647;VJ 613;CXR-SGN;0700;0605;
63;A321;653;VJ 607;CXR-SGN;0700;0700;
64;A321;674;VJ 617;CXR-SGN;0700;0835;
65;A321;396;VN 1361;CXR-SGN;0705;2150;
66;A321;361;VN 7347;CXR-SGN;0705;2235;
67;A320;560;BL 681;DAD-SGN;0705;2255;
68;A321;654;VJ 360 361;SGN-DLI-SGN;0710;0800;
69;A320;669;VJ 370 371;SGN-VCL-SGN;0720;0900;
70;A321 A320;630 689;VJ 270 285;SGN-HPH-SGN;0725;0725;
71;AT72;237;0V 8003 8002;SGN-VKG-SGN;0725;0800;
72;AT72;225;0V 8051 8050;SGN-VCS-SGN;0730;0820;
73;AT72;221;0V 8061 8060;SGN-CAH-SGN;0730;0830;
74;A320;ER00004;VJ 302 303;SGN-HUI-SGN;0730;0920;
75;A321;397 329;VN 110 105;SGN-DAD-SGN;0735;0725;
76;A320 A321;668 651;VJ 321 328;SGN-PQC-SGN;0735;0740;
77;A320 A321;353;BL 303 302;SGN-PQC-SGN;0740;0950;
78;A321;327;VN 1180 1183;SGN-HPH-SGN;0755;1045;
79;A321;608;VN 1821 1820;SGN-PQC-SGN;0800;0900;
80;A321;398;VN 1370 1371;SGN-HUI-SGN;0800;0950;
81;A320;ER00001;VJ 212 213;SGN-VII-SGN;0800;1425;
82;A320;560 564;BL 664 665;SGN-DAD-SGN;0800;0945;
83;A320;198;BL 500 503;SGN-HUI-SGN;0800;1320;
84;A321;619;VN 1262 1263;SGN-VII-SGN;0800;1040;
85;A321;683;VJ 206 207;SGN-TBB-SGN;0800;0925;
86;A321;335;VN 7827 7826;SGN-PQC-SGN;0805;0920;
87;A321;589;QH 1152 1153;SGN-VII-SGN;0805;1205;
88;A320;566;BL 564 565;SGN-THD-SGN;0815;1115;
89;A321;615 344;VN 1340 1341;SGN-CXR-SGN;0815;0805;
90;A321;647;VJ 384 381;SGN-UIH-SGN;0820;0945;
91;A320;ER00003 662;VJ 622 679;SGN-DAD-SGN;0830;0710;
92;A321;336;VN 1380 1381;SGN-DLI-SGN;0830;0920;
93;AT72;219;0V 8053 8052;SGN-VCS-SGN;0830;0925;
94;A321;392;VN 1400 1401;SGN-VDH-SGN;0830;1050;
95;A321;652;VJ 230 231;SGN-VDO-SGN;0830;1205;
96;A320;569;BL 542 551;SGN-VII-SGN;0830;1445;
97;A321;XU350;VN 1392 1393;SGN-UIH-SGN;0830;1010;
98;A320;582;QH 1540 1541;SGN-HPH-SGN;0835;2200;
99;A321;618;VN 7815 7814;SGN-PQC-SGN;0835;1005;
100;A320;571;BL 442 443;SGN-PXU-SGN;0835;1025;
101;A321;653;VJ 306 305;SGN-HUI-SGN;0840;1100;
102;A320;691;VJ 242 241;SGN-THD-SGN;0840;1205;
103;A321;367 614;VN 1414 1415;SGN-BMV-SGN;0845;2035;
104;A321;366 611;VN 112 107;SGN-DAD-SGN;0845;0830;
105;A320 A321;689 630;VJ 274 273;SGN-HPH-SGN;0850;1015;
106;A320;XU720;QH 1122 1123;SGN-UIH-SGN;0850;1105;
107;A320;572;BL 342 343;SGN-DLI-SGN;0855;1030;
108;A321;617 397;VN 114 109;SGN-DAD-SGN;0855;0925;
109;AT72;237;0V 8055 8054;SGN-VCS-SGN;0855;1055;
110;A321;697;VJ 310 307;SGN-HUI-SGN;0900;1210;
111;A321 A320;638 663;VJ 633 628;DAD-SGN-DAD;0900;0735;
112;A320;565;BL 458 459;SGN-VCL-SGN;0900;1200;
113;A320;9NALM;QH 1970 1971;SGN-VDO-SGN;0900;1400;
114;A321;331 349;VN 116 113;SGN-DAD-SGN;0900;1025;
115;A321;620 332;VN 7114 117;SGN-DAD-SGN;0900;1125;
116;A321;687;VJ 244 249;SGN-THD-SGN;0900;1330;
117;AT72;225;0V 8057 8056;SGN-VCS-SGN;0900;1655;
118;A321;622 611;VN 7343 1344;CXR-SGN-CXR;0905;0900;
119;A321;344;VN 1823 1822;SGN-PQC-SGN;0910;1155;
120;AT72;221;0V 8059 8058;SGN-VCS-SGN;0910;1155;
121;A320;668 669;VJ 320 339;PQC-SGN-PQC;0915;0830;
122;A321;365 617;VN 120 119;SGN-DAD-SGN;0930;1200;
123;A321;397;VN 7380 7381;SGN-DLI-SGN;0930;1220;FER
124;AT72;219 237;0V 8063 8066;SGN-VCS-SGN;0930;1350;
125;A321 A320;677 669;VJ 323 338;SGN-PQC-SGN;0930;1210;
126;A320;ER00004;VJ 276 277;SGN-HPH-SGN;0935;1440;
127;A320;564;BL 668 683;SGN-DAD-SGN;0940;1810;
128;A321;349;VN 1384 1385;SGN-DLI-SGN;0945;1240;
129;A321;647;VJ 378 373;SGN-VCL-SGN;0945;1335;
130;A321;398;VN 1184 1187;SGN-HPH-SGN;0950;1515;
131;A321;604;VN 1264 1265;SGN-VII-SGN;0950;1750;
132;A320;ER00003;VJ 386 387;SGN-UIH-SGN;1000;1330;
133;A321;339;VN 1460 1461;SGN-VCL-SGN;1000;1420;
134;A320;571;BL 512 513;SGN-VDH-SGN;1000;1450;
135;A321;618;VN 1274 1275;SGN-THD-SGN;1000;1540;
136;A321;390 620;VN 122 121;SGN-DAD-SGN;1005;1230;
137;A321;XU350;VN 1372 1373;SGN-HUI-SGN;1005;1445;
138;A321;327;VN 7378 7379;SGN-HUI-SGN;1010;1455;
139;AT72;237 221;0V 8067 8072;SGN-VCS-SGN;1010;1450;
140;A320;568;BL 432 433;SGN-TBB-SGN;1015;1425;
141;A321;657 653;VJ 687 602;CXR-SGN-CXR;1015;0600;
142;A321;352;BL 313 312;SGN-PQC-SGN;1020;1535;
143;A320;566;BL 424 425;SGN-BMV-SGN;1020;1430;
144;A321;332 331;VN 124 123;SGN-DAD-SGN;1025;1330;
145;A321;396;VN 7392 7393;SGN-UIH-SGN;1030;1505;
146;A320;XU720;QH 1172 1173;SGN-THD-SGN;1030;1650;
147;A321;361;VN 1815 1814;SGN-PQC-SGN;1035;1450;
148;A321;697 677;VJ 325 322;SGN-PQC-SGN;1035;1350;
149;AT72;221 219;0V 8073 8062;SGN-VCS-SGN;1040;1500;
150;A320 A321;ER00003 635;VJ 627 660;DAD-SGN-DAD;1045;1015;
151;A321;344;VN 1426 1427;SGN-PXU-SGN;1050;1530;
152;A320;691;VJ 278 283;SGN-HPH-SGN;1100;1700;
153;A321;615 611;VN 7341 1346;CXR-SGN-CXR;1100;0940;
154;A321;657;VJ 220 221;SGN-VII-SGN;1100;1715;
155;A321;589;QH 1312 1313;SGN-CXR-SGN;1100;2325;
156;A321;635 629;VJ 635 638;DAD-SGN-DAD;1105;1205;
157;A321;397 390;VN 126 125;SGN-DAD-SGN;1110;1440;
158;A321;324;VN 1286 1287;SGN-VDO-SGN;1110;1750;
159;A321;348 332;VN 7104 127;SGN-DAD-SGN;1115;1530;
160;A321 A320;652 ER00001;VJ 331 326;SGN-PQC-SGN;1115;1725;
161;A321;620;VN 1825 1824;SGN-PQC-SGN;1120;1620;
162;A321;629 646;VJ 651 620;DAD-SGN-DAD;1120;1225;
163;A321;501 395;VN 128 131;SGN-DAD-SGN;1125;1630;
164;A320;ER00003;VJ 252 243;SGN-THD-SGN;1125;1820;
165;A321 A320;670 663;VJ 1624 625;SGN-DAD-SGN;1130;1800;
166;A321;687 684;VJ 632 659;SGN-DAD-SGN;1130;2135;
167;A320;198;BL 434 435;SGN-TBB-SGN;1130;1710;
168;A321;647;VJ 372 377;SGN-VCL-SGN;1135;1725;
169;A320;563;BL 678 679;SGN-DAD-SGN;1145;1820;
170;A321;331;VN 1186 1189;SGN-HPH-SGN;1150;1900;
171;AT72;237;0V 8079 8078;SGN-VCS-SGN;1155;1645;
172;A321;610;VN 1396 1397;SGN-UIH-SGN;1200;1800;
173;A320 A321;ER00001 630;VJ 327 336;SGN-PQC-SGN;1200;1955;
174;A320;568;BL 382;SGN-CXR;1200;;
175;A320;699;VJ 224 225;SGN-VII-SGN;1200;1905;
176;A321;366 336;VN 130 7105;SGN-DAD-SGN;1200;1650;
177;A320;ER00004 ER-00004;VJ 374 375;SGN-VCL-SGN;1205;1935;
178;A321;352;BL 321 320;SGN-PQC-SGN;1205;1855;
179;AT72;221;0V 8085 8084;SGN-VCS-SGN;1210;1750;
180;A320;569;BL 350 351;SGN-DLI-SGN;1215;1755;
